state,fips,cases,deaths
Washington,53,47889,1509
Illinois,17,162299,7486
California,06,383194,7697
Arizona,04,141333,2733
Massachusetts,25,113238,8419
Wisconsin,55,45118,852
Texas,48,330059,3972
Nebraska,31,22545,308
Utah,49,33430,243
Oregon,41,14231,259
Florida,12,337561,4894
New York,36,411006,32167
Rhode Island,44,17793,990
Georgia,13,128341,3105
New Hampshire,33,6188,396
North Carolina,37,98067,1653
New Jersey,34,178788,15699
Colorado,08,39811,1753
Maryland,24,77773,3368
Nevada,32,34606,647
Tennessee,47,74518,828
Hawaii,15,1332,23
Indiana,18,57045,2820
Kentucky,21,22750,688
Minnesota,27,45510,1578
Oklahoma,40,25056,451
Pennsylvania,42,104780,7068
South Carolina,45,67612,1135
District of Columbia,11,11194,578
Kansas,20,22238,312
Missouri,29,34363,1158
Vermont,50,1338,56
Virginia,51,76373,2025
Connecticut,09,47893,4396
Iowa,19,38314,790
Louisiana,22,88700,3509
Ohio,39,73822,3132
Michigan,26,81384,6367
South Dakota,46,7862,116
Arkansas,05,32533,357
Delaware,10,13429,523
Mississippi,28,41846,1346
New Mexico,35,16736,569
North Dakota,38,4911,94
Wyoming,56,2108,24
Alaska,02,2157,16
Maine,23,3646,117
Alabama,01,65234,1286
Idaho,16,14433,120
Montana,30,2471,37
West Virginia,54,4922,100
