state,fips,cases,deaths
Washington,53,19131,1008
Illinois,17,90528,4075
California,06,77015,3192
Arizona,04,13169,651
Massachusetts,25,83421,5592
Wisconsin,55,12037,445
Texas,48,46987,1300
Nebraska,31,9766,122
Utah,49,6930,77
Oregon,41,3541,137
Florida,12,44130,1916
New York,36,350951,27755
Rhode Island,44,12219,479
Georgia,13,35242,1563
New Hampshire,33,3464,159
North Carolina,37,17190,660
New Jersey,34,143905,10138
Colorado,08,21207,1150
Maryland,24,37105,1911
Nevada,32,6733,345
Tennessee,47,16917,288
Hawaii,15,628,17
Indiana,18,27281,1691
Kentucky,21,7578,343
Minnesota,27,14240,692
Oklahoma,40,5086,285
Pennsylvania,42,64178,4432
South Carolina,45,8407,380
District of Columbia,11,6871,368
Kansas,20,8006,187
Missouri,29,10567,579
Vermont,50,933,53
Virginia,51,28672,977
Connecticut,09,36085,3285
Iowa,19,14049,336
Louisiana,22,33903,2448
Ohio,39,26956,1581
Michigan,26,49982,4825
South Dakota,46,3887,44
Arkansas,05,4463,98
Delaware,10,7373,271
Mississippi,28,10801,493
New Mexico,35,5662,253
North Dakota,38,1761,42
Wyoming,56,716,7
Alaska,02,388,8
Maine,23,1603,69
Alabama,01,11373,483
Idaho,16,2389,73
Montana,30,466,16
West Virginia,54,1448,64
