state,fips,cases,deaths
Washington,53,338309,4924
Illinois,17,1178702,22506
California,06,3536916,49531
Arizona,04,809899,15502
Massachusetts,25,570546,15853
Wisconsin,55,612713,6876
Texas,48,2607576,42484
Nebraska,31,199619,2171
Utah,49,367130,1853
Oregon,41,153139,2166
Florida,12,1872915,30064
New York,36,1598226,46454
Rhode Island,44,123980,2466
Georgia,13,962215,16313
New Hampshire,33,73665,1154
North Carolina,37,849325,10976
New Jersey,34,769109,22874
Colorado,08,424097,5990
Maryland,24,377148,7732
Nevada,32,291198,4882
Tennessee,47,752816,11059
Hawaii,15,27124,428
Indiana,18,659547,12407
Kentucky,21,401579,4619
Minnesota,27,479659,6501
Oklahoma,40,419853,4203
Pennsylvania,42,920025,23657
South Carolina,45,505589,8332
District of Columbia,11,39755,995
Kansas,20,294873,4643
Missouri,29,513806,8167
Vermont,50,14608,198
Virginia,51,565270,7486
Connecticut,09,275334,7562
Iowa,19,333087,5374
Louisiana,22,424644,9477
Ohio,39,955378,16874
Michigan,26,637921,16334
South Dakota,46,111334,1863
Arkansas,05,315759,5363
Delaware,10,85090,1368
Mississippi,28,290874,6553
New Mexico,35,183023,3637
North Dakota,38,99342,1468
Wyoming,56,53900,662
Alaska,02,57316,279
Maine,23,43594,658
Alabama,01,487520,9592
Idaho,16,169723,1828
Montana,30,98929,1342
West Virginia,54,129854,2263
