state,fips,cases,deaths
Washington,53,363588,5288
Illinois,17,1239012,23498
California,06,3658804,58774
Arizona,04,839334,16913
Massachusetts,25,627556,17086
Wisconsin,55,633846,7275
Texas,48,2779015,48212
Nebraska,31,208707,2281
Utah,49,384231,2101
Oregon,41,163737,2386
Florida,12,2039054,33141
New York,36,1840338,49446
Rhode Island,44,135775,2608
Georgia,13,1029997,18349
New Hampshire,33,82745,1235
North Carolina,37,911060,12049
New Jersey,34,892145,24382
Colorado,08,460114,6165
Maryland,24,406894,8246
Nevada,32,302939,5236
Tennessee,47,792763,11713
Hawaii,15,29426,459
Indiana,18,686360,13011
Kentucky,21,428107,6053
Minnesota,27,513911,6903
Oklahoma,40,436971,4850
Pennsylvania,42,1014137,25044
South Carolina,45,548114,9104
District of Columbia,11,44051,1056
Kansas,20,303710,4891
Missouri,29,583194,8942
Vermont,50,18623,224
Virginia,51,613974,10178
Connecticut,09,305210,7865
Iowa,19,349554,5718
Louisiana,22,443069,10087
Ohio,39,1010603,18526
Michigan,26,723208,17038
South Dakota,46,117081,1933
Arkansas,05,329860,5590
Delaware,10,93701,1544
Mississippi,28,304420,7000
New Mexico,35,190887,3927
North Dakota,38,102568,1498
Wyoming,56,56046,695
Alaska,02,61744,299
Maine,23,49653,736
Alabama,01,514072,10526
Idaho,16,179511,1957
Montana,30,104159,1436
West Virginia,54,140316,2631
