state,fips,cases,deaths
Washington,53,358727,5232
Illinois,17,1226595,23379
California,06,3645558,57744
Arizona,04,836737,16745
Massachusetts,25,615874,16894
Wisconsin,55,629994,7241
Texas,48,2758353,47616
Nebraska,31,207124,2244
Utah,49,381846,2062
Oregon,41,161800,2377
Florida,12,2011203,32778
New York,36,1787934,48959
Rhode Island,44,134039,2604
Georgia,13,1021299,17990
New Hampshire,33,80750,1217
North Carolina,37,903311,11865
New Jersey,34,869037,24181
Colorado,08,453045,6149
Maryland,24,400890,8184
Nevada,32,301360,5174
Tennessee,47,787263,11610
Hawaii,15,28912,451
Indiana,18,681699,12947
Kentucky,21,424716,5847
Minnesota,27,506444,6850
Oklahoma,40,435450,4788
Pennsylvania,42,993622,24839
South Carolina,45,542203,9027
District of Columbia,11,43383,1050
Kansas,20,302602,4850
Missouri,29,579027,8824
Vermont,50,17839,219
Virginia,51,605969,10129
Connecticut,09,299667,7841
Iowa,19,346218,5676
Louisiana,22,441066,10030
Ohio,39,1001195,18340
Michigan,26,696800,16904
South Dakota,46,115972,1923
Arkansas,05,328707,5544
Delaware,10,92429,1531
Mississippi,28,302932,6956
New Mexico,35,189893,3894
North Dakota,38,101732,1492
Wyoming,56,55730,693
Alaska,02,61034,296
Maine,23,48642,729
Alabama,01,511779,10436
Idaho,16,177929,1949
Montana,30,103227,1415
West Virginia,54,138102,2612
