state,fips,cases,deaths
Washington,53,71032,1895
Illinois,17,211806,8017
California,06,640499,11523
Arizona,04,194931,4535
Massachusetts,25,124063,8848
Wisconsin,55,71517,1063
Texas,48,577220,10798
Nebraska,31,30825,370
Utah,49,47285,372
Oregon,41,23685,399
Florida,12,579924,9757
New York,36,431298,32446
Rhode Island,44,20692,1024
Georgia,13,224681,4691
New Hampshire,33,7017,424
North Carolina,37,147141,2425
New Jersey,34,189937,15925
Colorado,08,53674,1906
Maryland,24,101780,3650
Nevada,32,62752,1102
Tennessee,47,132796,1410
Hawaii,15,5326,40
Indiana,18,83799,3165
Kentucky,21,42270,858
Minnesota,27,66107,1767
Oklahoma,40,49326,682
Pennsylvania,42,130286,7561
South Carolina,45,107672,2343
District of Columbia,11,13325,599
Kansas,20,35632,415
Missouri,29,70759,1477
Vermont,50,1530,58
Virginia,51,108282,2396
Connecticut,09,51255,4456
Iowa,19,53201,1002
Louisiana,22,139248,4554
Ohio,39,109923,3871
Michigan,26,103527,6607
South Dakota,46,10443,154
Arkansas,05,53487,619
Delaware,10,16593,593
Mississippi,28,73207,2128
New Mexico,35,23579,723
North Dakota,38,8786,132
Wyoming,56,3360,34
Alaska,02,5175,27
Maine,23,4213,127
Alabama,01,110361,1936
Idaho,16,28486,283
Montana,30,5867,84
West Virginia,54,8731,164
