state,fips,cases,deaths
Washington,53,72284,1924
Illinois,17,215889,8064
California,06,653401,11801
Arizona,04,196305,4688
Massachusetts,25,124728,8888
Wisconsin,55,73067,1077
Texas,48,587900,11248
Nebraska,31,31348,377
Utah,49,48103,384
Oregon,41,24176,412
Florida,12,588594,10048
New York,36,432523,32451
Rhode Island,44,20871,1028
Georgia,13,230288,4797
New Hampshire,33,7050,428
North Carolina,37,150422,2496
New Jersey,34,190356,15932
Colorado,08,54285,1909
Maryland,24,102783,3669
Nevada,32,63699,1175
Tennessee,47,136260,1470
Hawaii,15,5821,44
Indiana,18,85257,3191
Kentucky,21,43700,881
Minnesota,27,67354,1791
Oklahoma,40,50669,709
Pennsylvania,42,131736,7606
South Carolina,45,109320,2401
District of Columbia,11,13409,601
Kansas,20,36445,423
Missouri,29,72912,1508
Vermont,50,1537,58
Virginia,51,109882,2427
Connecticut,09,51432,4458
Iowa,19,54533,1016
Louisiana,22,140962,4637
Ohio,39,112003,3929
Michigan,26,104771,6636
South Dakota,46,10691,157
Arkansas,05,54765,641
Delaware,10,16718,595
Mississippi,28,75449,2190
New Mexico,35,23951,734
North Dakota,38,9246,134
Wyoming,56,3468,34
Alaska,02,5330,27
Maine,23,4252,128
Alabama,01,112449,1974
Idaho,16,29252,299
Montana,30,6095,89
West Virginia,54,8982,166
