state,fips,cases,deaths
Washington,53,19988,1042
Illinois,17,98298,4399
California,06,83981,3422
Arizona,04,14566,704
Massachusetts,25,87925,5938
Wisconsin,55,13200,467
Texas,48,51080,1405
Nebraska,31,10846,136
Utah,49,7530,88
Oregon,41,3726,140
Florida,12,46936,2051
New York,36,357757,28437
Rhode Island,44,12951,532
Georgia,13,37214,1650
New Hampshire,33,3721,182
North Carolina,37,19762,711
New Jersey,34,149013,10586
Colorado,08,22454,1257
Maryland,24,41664,2081
Nevada,32,7169,373
Tennessee,47,18301,301
Hawaii,15,631,17
Indiana,18,29402,1824
Kentucky,21,8205,369
Minnesota,27,17038,757
Oklahoma,40,5489,294
Pennsylvania,42,67404,4675
South Carolina,45,9056,399
District of Columbia,11,7434,400
Kansas,20,8488,193
Missouri,29,11369,631
Vermont,50,944,54
Virginia,51,32145,1041
Connecticut,09,38430,3472
Iowa,19,15296,367
Louisiana,22,35161,2581
Ohio,39,28953,1720
Michigan,26,52337,5017
South Dakota,46,4085,46
Arkansas,05,4923,102
Delaware,10,8037,304
Mississippi,28,11704,554
New Mexico,35,6192,276
North Dakota,38,1994,45
Wyoming,56,776,10
Alaska,02,399,8
Maine,23,1741,73
Alabama,01,12376,504
Idaho,16,2476,77
Montana,30,471,16
West Virginia,54,1514,68
