state,fips,cases,deaths
Washington,53,20740,1062
Illinois,17,108100,4817
California,06,92815,3768
Arizona,04,16040,799
Massachusetts,25,91662,6304
Wisconsin,55,15196,507
Texas,48,55451,1522
Nebraska,31,11988,150
Utah,49,8260,97
Oregon,41,3888,147
Florida,12,50119,2232
New York,36,364745,28900
Rhode Island,44,13952,597
Georgia,13,40408,1794
New Hampshire,33,4089,208
North Carolina,37,22731,763
New Jersey,34,153104,11081
Colorado,08,23932,1327
Maryland,24,45608,2243
Nevada,32,7769,392
Tennessee,47,19765,325
Hawaii,15,633,17
Indiana,18,31674,1964
Kentucky,21,8812,399
Minnesota,27,19854,861
Oklahoma,40,5960,311
Pennsylvania,42,71102,5121
South Carolina,45,9895,425
District of Columbia,11,7966,427
Kansas,20,9119,200
Missouri,29,11922,685
Vermont,50,954,54
Virginia,51,35749,1159
Connecticut,09,40022,3675
Iowa,19,16898,446
Louisiana,22,37165,2683
Ohio,39,31408,1956
Michigan,26,54304,5223
South Dakota,46,4468,50
Arkansas,05,5775,115
Delaware,10,8690,324
Mississippi,28,13005,616
New Mexico,35,6795,308
North Dakota,38,2365,52
Wyoming,56,813,12
Alaska,02,409,8
Maine,23,2013,77
Alabama,01,14149,549
Idaho,16,2626,79
Montana,30,479,16
West Virginia,54,1729,72
