state,fips,cases,deaths
Washington,53,26920,1216
Illinois,17,133117,6491
California,06,150434,5059
Arizona,04,34773,1190
Massachusetts,25,105395,7576
Wisconsin,55,25026,700
Texas,48,88120,1989
Nebraska,31,16634,221
Utah,49,14061,139
Oregon,41,5543,175
Florida,12,73544,2924
New York,36,387402,30565
Rhode Island,44,15947,833
Georgia,13,54178,2411
New Hampshire,33,5299,318
North Carolina,37,42911,1135
New Jersey,34,166605,12589
Colorado,08,29002,1598
Maryland,24,61935,2926
Nevada,32,10992,463
Tennessee,47,29616,465
Hawaii,15,711,17
Indiana,18,40535,2413
Kentucky,21,12605,527
Minnesota,27,30203,1314
Oklahoma,40,8073,359
Pennsylvania,42,82988,6264
South Carolina,45,17955,599
District of Columbia,11,9709,511
Kansas,20,11195,244
Missouri,29,16327,890
Vermont,50,1125,55
Virginia,51,53869,1541
Connecticut,09,44994,4186
Iowa,19,23792,651
Louisiana,22,46396,3004
Ohio,39,40848,2554
Michigan,26,66024,6017
South Dakota,46,5833,75
Arkansas,05,12095,177
Delaware,10,10229,419
Mississippi,28,19348,889
New Mexico,35,9621,431
North Dakota,38,3061,77
Wyoming,56,1050,18
Alaska,02,722,10
Maine,23,2757,100
Alabama,01,24601,773
Idaho,16,3399,87
Montana,30,588,18
West Virginia,54,2274,88
