state,fips,cases,deaths
Washington,53,58099,1652
Illinois,17,178832,7677
California,06,494269,9009
Arizona,04,170905,3628
Massachusetts,25,117098,8595
Wisconsin,55,56111,928
Texas,48,432134,6987
Nebraska,31,25766,333
Utah,49,39714,303
Oregon,41,18166,318
Florida,12,461371,6585
New York,36,419081,32362
Rhode Island,44,18950,1007
Georgia,13,167545,3596
New Hampshire,33,6544,415
North Carolina,37,120391,1929
New Jersey,34,182845,15809
Colorado,08,46338,1826
Maryland,24,87740,3488
Nevada,32,47034,805
Tennessee,47,100166,1022
Hawaii,15,1966,25
Indiana,18,66883,2946
Kentucky,21,30132,748
Minnesota,27,53732,1634
Oklahoma,40,35710,536
Pennsylvania,42,115853,7248
South Carolina,45,87572,1667
District of Columbia,11,12057,584
Kansas,20,27244,357
Missouri,29,49671,1288
Vermont,50,1407,57
Virginia,51,88904,2141
Connecticut,09,49670,4431
Iowa,19,44285,865
Louisiana,22,114595,3925
Ohio,39,89626,3442
Michigan,26,89926,6446
South Dakota,46,8685,129
Arkansas,05,41759,442
Delaware,10,14689,581
Mississippi,28,57579,1611
New Mexico,35,20388,635
North Dakota,38,6305,107
Wyoming,56,2686,26
Alaska,02,3557,21
Maine,23,3888,122
Alabama,01,85762,1565
Idaho,16,20378,180
Montana,30,3829,55
West Virginia,54,6422,115
