state,fips,cases,deaths
Washington,53,147251,2738
Illinois,17,635823,11814
California,06,1096401,18649
Arizona,04,292880,6427
Massachusetts,25,200949,10469
Wisconsin,55,365190,3106
Texas,48,1153399,20872
Nebraska,31,111915,925
Utah,49,170644,776
Oregon,41,62176,815
Florida,12,923410,17888
New York,36,589605,33696
Rhode Island,44,48001,1294
Georgia,13,424759,8904
New Hampshire,33,16797,507
North Carolina,37,330021,5012
New Jersey,34,299182,16712
Colorado,08,190100,2752
Maryland,24,177239,4398
Nevada,32,130102,1987
Tennessee,47,325282,4156
Hawaii,15,17029,222
Indiana,18,284960,5206
Kentucky,21,155625,1862
Minnesota,27,256756,3206
Oklahoma,40,167261,1603
Pennsylvania,42,301373,9748
South Carolina,45,203161,4231
District of Columbia,11,19808,669
Kansas,20,137224,1410
Missouri,29,275917,3675
Vermont,50,3459,62
Virginia,51,213331,3912
Connecticut,09,101469,4828
Iowa,19,205918,2159
Louisiana,22,216709,6233
Ohio,39,335423,5955
Michigan,26,320621,8776
South Dakota,46,71070,741
Arkansas,05,141916,2321
Delaware,10,30816,746
Mississippi,28,140429,3642
New Mexico,35,77098,1327
North Dakota,38,70022,824
Wyoming,56,27129,176
Alaska,02,26403,95
Maine,23,9958,173
Alabama,01,228373,3451
Idaho,16,90346,849
Montana,30,53346,575
West Virginia,54,38480,639
