state,fips,cases,deaths
Washington,53,4311,193
Illinois,17,3547,50
California,06,5566,122
Arizona,04,773,15
Massachusetts,25,4257,44
Wisconsin,55,1042,17
Texas,48,2381,30
Nebraska,31,122,2
Utah,49,608,2
Oregon,41,480,13
Florida,12,4038,56
New York,36,53517,935
Rhode Island,44,239,2
Georgia,13,2447,79
New Hampshire,33,214,2
North Carolina,37,972,4
New Jersey,34,11124,140
Colorado,08,2061,44
Maryland,24,1066,10
Nevada,32,738,14
Tennessee,47,1363,6
Hawaii,15,151,0
Indiana,18,1239,38
Kentucky,21,394,9
Minnesota,27,442,5
Oklahoma,40,377,15
Pennsylvania,42,2815,35
South Carolina,45,661,15
District of Columbia,11,304,4
Kansas,20,272,6
Missouri,29,837,11
Vermont,50,211,12
Virginia,51,739,17
Connecticut,09,1524,33
Iowa,19,298,3
Louisiana,22,3315,137
Ohio,39,1406,25
Michigan,26,4634,112
South Dakota,46,68,1
Arkansas,05,409,5
Delaware,10,214,5
Mississippi,28,669,13
New Mexico,35,210,2
North Dakota,38,93,1
Wyoming,56,85,0
Alaska,02,102,1
Maine,23,211,1
Alabama,01,720,4
Idaho,16,262,5
Montana,30,147,1
West Virginia,54,113,0
