state,fips,cases,deaths
Washington,53,8385,383
Illinois,17,12262,309
California,06,16361,386
Arizona,04,2466,67
Massachusetts,25,13837,260
Wisconsin,55,2440,83
Texas,48,8150,159
Nebraska,31,438,10
Utah,49,1662,13
Oregon,41,1132,29
Florida,12,13621,253
New York,36,133389,6149
Rhode Island,44,1082,27
Georgia,13,7558,294
New Hampshire,33,715,9
North Carolina,37,2870,42
New Jersey,34,41090,1005
Colorado,08,5172,150
Maryland,24,4045,92
Nevada,32,1971,58
Tennessee,47,3753,65
Hawaii,15,385,5
Indiana,18,4986,171
Kentucky,21,1057,52
Minnesota,27,986,30
Oklahoma,40,1326,51
Pennsylvania,42,13075,170
South Carolina,45,2232,48
District of Columbia,11,1097,24
Kansas,20,854,25
Missouri,29,2722,56
Vermont,50,543,23
Virginia,51,2877,54
Connecticut,09,6906,206
Iowa,19,946,25
Louisiana,22,14867,512
Ohio,39,4450,142
Michigan,26,17129,727
South Dakota,46,288,4
Arkansas,05,927,16
Delaware,10,783,15
Mississippi,28,1738,51
New Mexico,35,686,12
North Dakota,38,225,3
Wyoming,56,213,0
Alaska,02,189,4
Maine,23,499,10
Alabama,01,2005,53
Idaho,16,1170,13
Montana,30,319,6
West Virginia,54,347,4
