state,fips,cases,deaths
Washington,53,342574,5024
Illinois,17,1188732,22710
California,06,3565969,51979
Arizona,04,816334,15967
Massachusetts,25,579680,16067
Wisconsin,55,616899,7019
Texas,48,2649664,43772
Nebraska,31,201105,2199
Utah,49,370826,1929
Oregon,41,155315,2218
Florida,12,1903674,30733
New York,36,1636297,47025
Rhode Island,44,125622,2502
Georgia,13,979683,16756
New Hampshire,33,75166,1170
North Carolina,37,862635,11240
New Jersey,34,786964,23238
Colorado,08,430129,6038
Maryland,24,381454,7856
Nevada,32,293529,4957
Tennessee,47,760289,11299
Hawaii,15,27419,436
Indiana,18,664149,12556
Kentucky,21,407745,4776
Minnesota,27,483858,6543
Oklahoma,40,423802,4379
Pennsylvania,42,934113,23979
South Carolina,45,515072,8498
District of Columbia,11,40478,1010
Kansas,20,296798,4735
Missouri,29,516796,8383
Vermont,50,15098,204
Virginia,51,574314,8382
Connecticut,09,279946,7622
Iowa,19,336270,5470
Louisiana,22,428592,9587
Ohio,39,966154,17239
Michigan,26,645375,16498
South Dakota,46,112293,1886
Arkansas,05,319195,5417
Delaware,10,86517,1418
Mississippi,28,294091,6669
New Mexico,35,184888,3702
North Dakota,38,99810,1475
Wyoming,56,54350,671
Alaska,02,57846,279
Maine,23,44492,702
Alabama,01,492683,9930
Idaho,16,171209,1862
Montana,30,99920,1357
West Virginia,54,131580,2297
