state,fips,cases,deaths
Washington,53,25940,1183
Illinois,17,130889,6302
California,06,140139,4869
Arizona,04,29981,1100
Massachusetts,25,104156,7454
Wisconsin,55,24091,679
Texas,48,81771,1916
Nebraska,31,16025,209
Utah,49,12982,128
Oregon,41,5099,169
Florida,12,67363,2800
New York,36,384945,30376
Rhode Island,44,15756,812
Georgia,13,51465,2292
New Hampshire,33,5178,301
North Carolina,37,38305,1096
New Jersey,34,165346,12377
Colorado,08,28484,1573
Maryland,24,60114,2844
Nevada,32,10216,449
Tennessee,47,28379,436
Hawaii,15,673,17
Indiana,18,39297,2355
Kentucky,21,12029,498
Minnesota,27,28900,1267
Oklahoma,40,7480,355
Pennsylvania,42,81410,6143
South Carolina,45,15759,575
District of Columbia,11,9537,499
Kansas,20,10931,241
Missouri,29,15662,861
Vermont,50,1095,55
Virginia,51,52177,1514
Connecticut,09,44347,4120
Iowa,19,22733,638
Louisiana,22,44143,2968
Ohio,39,39575,2457
Michigan,26,65377,5958
South Dakota,46,5604,69
Arkansas,05,10368,165
Delaware,10,10056,413
Mississippi,28,18483,868
New Mexico,35,9250,410
North Dakota,38,2944,76
Wyoming,56,980,18
Alaska,02,642,9
Maine,23,2637,100
Alabama,01,21989,744
Idaho,16,3262,85
Montana,30,561,18
West Virginia,54,2193,85
