state,fips,cases,deaths
Washington,53,67170,1788
Illinois,17,200648,7907
California,06,595097,10808
Arizona,04,189522,4348
Massachusetts,25,122000,8769
Wisconsin,55,66705,1022
Texas,48,531825,9645
Nebraska,31,29244,359
Utah,49,45181,355
Oregon,41,22029,378
Florida,12,550893,8764
New York,36,427419,32384
Rhode Island,44,20129,1018
Georgia,13,209683,4360
New Hampshire,33,6887,420
North Carolina,37,139413,2277
New Jersey,34,187777,15885
Colorado,08,51847,1881
Maryland,24,97959,3612
Nevada,32,58132,999
Tennessee,47,123489,1274
Hawaii,15,3935,37
Indiana,18,78337,3086
Kentucky,21,38546,809
Minnesota,27,62349,1724
Oklahoma,40,45392,627
Pennsylvania,42,125965,7447
South Carolina,45,102974,2144
District of Columbia,11,12959,593
Kansas,20,32977,397
Missouri,29,63372,1408
Vermont,50,1478,58
Virginia,51,102521,2352
Connecticut,09,50706,4450
Iowa,19,49973,953
Louisiana,22,134427,4361
Ohio,39,104248,3734
Michigan,26,98825,6541
South Dakota,46,9815,147
Arkansas,05,51114,573
Delaware,10,15765,592
Mississippi,28,69374,1989
New Mexico,35,22816,695
North Dakota,38,7974,124
Wyoming,56,3086,29
Alaska,02,4653,25
Maine,23,4070,126
Alabama,01,104786,1882
Idaho,16,26280,251
Montana,30,5292,80
West Virginia,54,8008,153
