state,fips,cases,deaths
Washington,53,78061,2018
Illinois,17,239115,8299
California,06,716628,13149
Arizona,04,202375,5048
Massachusetts,25,128888,9064
Wisconsin,55,81688,1141
Texas,48,645534,13004
Nebraska,31,34574,405
Utah,49,52505,410
Oregon,41,26958,467
Florida,12,631032,11373
New York,36,440237,32551
Rhode Island,44,22002,1050
Georgia,13,256544,5604
New Hampshire,33,7297,432
North Carolina,37,169966,2769
New Jersey,34,194070,15950
Colorado,08,58118,1953
Maryland,24,109353,3761
Nevada,32,69708,1313
Tennessee,47,153274,1753
Hawaii,15,8628,73
Indiana,18,96988,3312
Kentucky,21,51762,983
Minnesota,27,76404,1872
Oklahoma,40,59399,809
Pennsylvania,42,139591,7764
South Carolina,45,119846,2757
District of Columbia,11,14049,607
Kansas,20,43491,454
Missouri,29,87414,1651
Vermont,50,1635,58
Virginia,51,121615,2612
Connecticut,09,53006,4466
Iowa,19,65846,1125
Louisiana,22,149583,4984
Ohio,39,124610,4165
Michigan,26,113969,6770
South Dakota,46,13749,167
Arkansas,05,61497,814
Delaware,10,17535,605
Mississippi,28,83584,2493
New Mexico,35,25460,787
North Dakota,38,12004,149
Wyoming,56,3866,41
Alaska,02,6109,36
Maine,23,4548,132
Alabama,01,127616,2200
Idaho,16,32703,370
Montana,30,7526,105
West Virginia,54,10507,222
