state,fips,cases,deaths
Washington,53,122310,2552
Illinois,17,488980,10548
California,06,978844,17975
Arizona,04,259299,6164
Massachusetts,25,171399,10166
Wisconsin,55,281910,2396
Texas,48,1016772,19256
Nebraska,31,83969,715
Utah,49,132621,659
Oregon,41,50448,730
Florida,12,843889,17120
New York,36,533784,33314
Rhode Island,44,36380,1224
Georgia,13,390617,8428
New Hampshire,33,12488,489
North Carolina,37,293431,4630
New Jersey,34,256395,16429
Colorado,08,131870,2421
Maryland,24,154451,4212
Nevada,32,110308,1852
Tennessee,47,277073,3561
Hawaii,15,16066,220
Indiana,18,212895,4629
Kentucky,21,123195,1641
Minnesota,27,180916,2710
Oklahoma,40,136258,1438
Pennsylvania,42,235162,9093
South Carolina,45,185688,4036
District of Columbia,11,18001,654
Kansas,20,99805,1166
Missouri,29,216654,3238
Vermont,50,2392,59
Virginia,51,192175,3707
Connecticut,09,78125,4671
Iowa,19,155583,1845
Louisiana,22,192981,6036
Ohio,39,250268,5517
Michigan,26,229085,7944
South Dakota,46,55404,536
Arkansas,05,121866,2085
Delaware,10,26603,718
Mississippi,28,126689,3443
New Mexico,35,54881,1118
North Dakota,38,54310,644
Wyoming,56,17310,114
Alaska,02,19712,79
Maine,23,7693,152
Alabama,01,203687,3084
Idaho,16,73212,691
Montana,30,39679,456
West Virginia,54,28404,502
