state,fips,cases,deaths
Washington,53,10711,552
Illinois,17,23247,878
California,06,25758,778
Arizona,04,3806,131
Massachusetts,25,28163,957
Wisconsin,55,3555,172
Texas,48,15303,365
Nebraska,31,930,21
Utah,49,2420,19
Oregon,41,1633,55
Florida,12,21620,570
New York,36,205375,14001
Rhode Island,44,3251,80
Georgia,13,13913,517
New Hampshire,33,1091,27
North Carolina,37,4992,116
New Jersey,34,68824,2805
Colorado,08,7941,329
Maryland,24,9472,302
Nevada,32,3137,130
Tennessee,47,5654,123
Hawaii,15,511,9
Indiana,18,8598,458
Kentucky,21,2210,115
Minnesota,27,1695,79
Oklahoma,40,2184,109
Pennsylvania,42,25591,746
South Carolina,45,3553,97
District of Columbia,11,2058,67
Kansas,20,1440,69
Missouri,29,4686,151
Vermont,50,752,28
Virginia,51,6173,154
Connecticut,09,13989,671
Iowa,19,1899,44
Louisiana,22,21518,1013
Ohio,39,7280,324
Michigan,26,26845,1767
South Dakota,46,987,6
Arkansas,05,1498,32
Delaware,10,1926,43
Mississippi,28,3087,111
New Mexico,35,1407,36
North Dakota,38,341,9
Wyoming,56,373,1
Alaska,02,283,7
Maine,23,734,20
Alabama,01,3953,114
Idaho,16,1538,39
Montana,30,399,7
West Virginia,54,697,10
