state,fips,cases,deaths
Washington,53,79721,2042
Illinois,17,248253,8386
California,06,732691,13644
Arizona,04,204686,5174
Massachusetts,25,121758,9100
Wisconsin,55,84519,1164
Texas,48,658789,13516
Nebraska,31,35661,411
Utah,49,53940,420
Oregon,41,27605,481
Florida,12,640203,11749
New York,36,442698,32573
Rhode Island,44,22243,1055
Georgia,13,263047,5797
New Hampshire,33,7368,432
North Carolina,37,174848,2868
New Jersey,34,195205,15978
Colorado,08,59021,1973
Maryland,24,111332,3789
Nevada,32,70783,1376
Tennessee,47,158120,1813
Hawaii,15,9448,80
Indiana,18,100011,3350
Kentucky,21,55500,1028
Minnesota,27,79018,1899
Oklahoma,40,62040,846
Pennsylvania,42,142537,7821
South Carolina,45,123325,2846
District of Columbia,11,14186,611
Kansas,20,46049,481
Missouri,29,91994,1698
Vermont,50,1642,58
Virginia,51,124779,2662
Connecticut,09,53365,4468
Iowa,19,68757,1158
Louisiana,22,152369,5035
Ohio,39,128444,4248
Michigan,26,116470,6802
South Dakota,46,14596,170
Arkansas,05,64678,873
Delaware,10,17752,606
Mississippi,28,85939,2558
New Mexico,35,25902,794
North Dakota,38,12977,154
Wyoming,56,3989,42
Alaska,02,6416,37
Maine,23,4632,134
Alabama,01,130393,2266
Idaho,16,33628,386
Montana,30,8046,114
West Virginia,54,11037,243
