state,fips,cases,deaths
Washington,53,144968,2717
Illinois,17,622869,11671
California,06,1082674,18555
Arizona,04,288807,6384
Massachusetts,25,198550,10435
Wisconsin,55,358113,3021
Texas,48,1139695,20689
Nebraska,31,109325,866
Utah,49,166040,758
Oregon,41,60874,809
Florida,12,914325,17809
New York,36,584128,33648
Rhode Island,44,46951,1288
Georgia,13,421381,8867
New Hampshire,33,16277,506
North Carolina,37,325658,4968
New Jersey,34,295556,16689
Colorado,08,184260,2734
Maryland,24,175092,4372
Nevada,32,128234,1958
Tennessee,47,321832,4082
Hawaii,15,16917,222
Indiana,18,278142,5143
Kentucky,21,151706,1843
Minnesota,27,249962,3138
Oklahoma,40,164340,1588
Pennsylvania,42,294345,9643
South Carolina,45,201160,4201
District of Columbia,11,19678,667
Kansas,20,131408,1326
Missouri,29,270387,3618
Vermont,50,3310,61
Virginia,51,210787,3896
Connecticut,09,99381,4805
Iowa,19,201572,2127
Louisiana,22,211966,6199
Ohio,39,326615,5890
Michigan,26,310396,8717
South Dakota,46,69742,705
Arkansas,05,139855,2297
Delaware,10,30153,742
Mississippi,28,138791,3619
New Mexico,35,74116,1302
North Dakota,38,68618,801
Wyoming,56,26169,176
Alaska,02,25946,95
Maine,23,9734,171
Alabama,01,225910,3419
Idaho,16,88642,838
Montana,30,51872,569
West Virginia,54,37399,623
