state,fips,cases,deaths
Washington,53,24767,1163
Illinois,17,127251,5898
California,06,129147,4626
Arizona,04,25517,1046
Massachusetts,25,103132,7289
Wisconsin,55,20997,646
Texas,48,75077,1840
Nebraska,31,15543,196
Utah,49,11866,121
Oregon,41,4672,163
Florida,12,62750,2687
New York,36,382102,30123
Rhode Island,44,15441,772
Georgia,13,48943,2147
New Hampshire,33,5019,283
North Carolina,37,34809,1020
New Jersey,34,163893,12106
Colorado,08,27834,1527
Maryland,24,58099,2740
Nevada,32,9494,437
Tennessee,47,26359,413
Hawaii,15,661,17
Indiana,18,37928,2292
Kentucky,21,11359,480
Minnesota,27,27512,1181
Oklahoma,40,7060,347
Pennsylvania,42,79507,5986
South Carolina,45,13916,545
District of Columbia,11,9269,483
Kansas,20,10517,234
Missouri,29,14659,823
Vermont,50,1046,55
Virginia,51,49397,1460
Connecticut,09,43818,4055
Iowa,19,21527,602
Louisiana,22,42597,2925
Ohio,39,38111,2370
Michigan,26,64196,5894
South Dakota,46,5367,65
Arkansas,05,9101,154
Delaware,10,9845,390
Mississippi,28,17034,811
New Mexico,35,8800,392
North Dakota,38,2819,75
Wyoming,56,939,17
Alaska,02,579,8
Maine,23,2524,98
Alabama,01,20043,689
Idaho,16,3139,83
Montana,30,540,18
West Virginia,54,2136,84
