state,fips,cases,deaths
Washington,53,14490,805
Illinois,17,50355,2221
California,06,48904,1961
Arizona,04,7202,308
Massachusetts,25,60265,3405
Wisconsin,55,6621,308
Texas,48,27839,776
Nebraska,31,3876,67
Utah,49,4499,45
Oregon,41,2446,101
Florida,12,33185,1216
New York,36,304994,23287
Rhode Island,44,8247,251
Georgia,13,24300,1086
New Hampshire,33,2054,66
North Carolina,37,9947,366
New Jersey,34,116264,6770
Colorado,08,14680,764
Maryland,24,20942,1078
Nevada,32,4934,237
Tennessee,47,10255,196
Hawaii,15,605,16
Indiana,18,17409,1065
Kentucky,21,4538,235
Minnesota,27,4644,319
Oklahoma,40,3473,214
Pennsylvania,42,46191,2392
South Carolina,45,5881,232
District of Columbia,11,4106,205
Kansas,20,3811,132
Missouri,29,7426,331
Vermont,50,862,46
Virginia,51,14961,522
Connecticut,09,26767,2168
Iowa,19,6843,148
Louisiana,22,27703,1845
Ohio,39,17303,937
Michigan,26,40443,3670
South Dakota,46,2375,13
Arkansas,05,3207,59
Delaware,10,4655,144
Mississippi,28,6569,250
New Mexico,35,3213,112
North Dakota,38,1033,19
Wyoming,56,544,7
Alaska,02,353,7
Maine,23,1056,52
Alabama,01,6925,262
Idaho,16,1984,60
Montana,30,451,16
West Virginia,54,1110,40
