state,fips,cases,deaths
Washington,53,390415,5451
Illinois,17,1310368,23989
California,06,3723271,61083
Arizona,04,855155,17193
Massachusetts,25,675162,17484
Wisconsin,55,653091,7427
Texas,48,2858380,49789
Nebraska,31,217108,2349
Utah,49,393337,2174
Oregon,41,176164,2475
Florida,12,2178775,34532
New York,36,2006712,51183
Rhode Island,44,145358,2654
Georgia,13,1062399,19185
New Hampshire,33,92053,1271
North Carolina,37,956956,12460
New Jersey,34,983875,25206
Colorado,08,495815,6346
Maryland,24,437770,8592
Nevada,32,311314,5377
Tennessee,47,822305,12001
Hawaii,15,31817,471
Indiana,18,712755,13234
Kentucky,21,441580,6454
Minnesota,27,558928,7109
Oklahoma,40,445725,6697
Pennsylvania,42,1119535,25821
South Carolina,45,570606,9355
District of Columbia,11,46869,1097
Kansas,20,308488,4998
Missouri,29,589785,9152
Vermont,50,22112,242
Virginia,51,648347,10625
Connecticut,09,332139,8020
Iowa,19,360782,5894
Louisiana,22,453711,10306
Ohio,39,1056606,19033
Michigan,26,888915,18075
South Dakota,46,121360,1953
Arkansas,05,333709,5706
Delaware,10,101707,1603
Mississippi,28,309585,7161
New Mexico,35,195615,4012
North Dakota,38,106073,1513
Wyoming,56,57456,705
Alaska,02,65944,318
Maine,23,57965,767
Alabama,01,523955,10798
Idaho,16,185573,2023
Montana,30,107493,1552
West Virginia,54,149462,2789
