state,fips,cases,deaths
Washington,53,7499,318
Illinois,17,10357,248
California,06,13796,323
Arizona,04,2019,53
Massachusetts,25,11736,216
Wisconsin,55,2112,60
Texas,48,6566,124
Nebraska,31,339,8
Utah,49,1426,8
Oregon,41,1000,26
Florida,12,11537,194
New York,36,115963,4535
Rhode Island,44,806,17
Georgia,13,6383,208
New Hampshire,33,621,9
North Carolina,37,2402,30
New Jersey,34,34124,847
Colorado,08,4574,126
Maryland,24,3125,54
Nevada,32,1758,46
Tennessee,47,3265,47
Hawaii,15,349,3
Indiana,18,3975,136
Kentucky,21,909,40
Minnesota,27,865,24
Oklahoma,40,1159,42
Pennsylvania,42,10110,140
South Carolina,45,1917,40
District of Columbia,11,902,21
Kansas,20,702,21
Missouri,29,2291,44
Vermont,50,461,20
Virginia,51,2408,52
Connecticut,09,5276,165
Iowa,19,786,11
Louisiana,22,12500,412
Ohio,39,3739,102
Michigan,26,14225,541
South Dakota,46,212,2
Arkansas,05,743,14
Delaware,10,593,14
Mississippi,28,1455,35
New Mexico,35,544,11
North Dakota,38,186,3
Wyoming,56,189,0
Alaska,02,169,3
Maine,23,456,10
Alabama,01,1632,44
Idaho,16,1076,10
Montana,30,281,6
West Virginia,54,282,2
