state,fips,cases,deaths
Washington,53,77718,2002
Illinois,17,237682,8258
California,06,712541,13020
Arizona,04,201866,5031
Massachusetts,25,128533,9060
Wisconsin,55,80733,1132
Texas,48,640317,12857
Nebraska,31,34287,402
Utah,49,52166,409
Oregon,41,26723,467
Florida,12,623463,11186
New York,36,439480,32541
Rhode Island,44,21949,1048
Georgia,13,254238,5506
New Hampshire,33,7275,432
North Carolina,37,167989,2733
New Jersey,34,193740,15945
Colorado,08,57797,1952
Maryland,24,108742,3755
Nevada,32,69318,1305
Tennessee,47,152033,1727
Hawaii,15,8447,69
Indiana,18,96277,3296
Kentucky,21,50884,965
Minnesota,27,75913,1866
Oklahoma,40,58733,800
Pennsylvania,42,138840,7743
South Carolina,45,118992,2720
District of Columbia,11,13992,607
Kansas,20,43407,451
Missouri,29,86328,1623
Vermont,50,1624,58
Virginia,51,120594,2580
Connecticut,09,52879,4465
Iowa,19,65252,1120
Louisiana,22,148894,4950
Ohio,39,123157,4138
Michigan,26,113163,6756
South Dakota,46,13509,167
Arkansas,05,61224,797
Delaware,10,17429,605
Mississippi,28,82950,2473
New Mexico,35,25352,779
North Dakota,38,11820,147
Wyoming,56,3842,37
Alaska,02,6075,34
Maine,23,4526,132
Alabama,01,126058,2182
Idaho,16,32256,364
Montana,30,7440,104
West Virginia,54,10250,214
