state,fips,cases,deaths
Washington,53,22377,1120
Illinois,17,117794,5308
California,06,107043,4144
Arizona,04,18465,885
Massachusetts,25,95512,6718
Wisconsin,55,18050,569
Texas,48,62073,1645
Nebraska,31,13654,177
Utah,49,9282,107
Oregon,41,4133,151
Florida,12,54489,2412
New York,36,373108,29535
Rhode Island,44,14635,693
Georgia,13,43888,1953
New Hampshire,33,4492,238
North Carolina,37,26735,888
New Jersey,34,158844,11531
Colorado,08,25602,1437
Maryland,24,51631,2466
Nevada,32,8375,415
Tennessee,47,22199,356
Hawaii,15,639,17
Indiana,18,34399,2110
Kentucky,21,9688,434
Minnesota,27,23541,1006
Oklahoma,40,6338,329
Pennsylvania,42,75073,5467
South Carolina,45,11131,483
District of Columbia,11,8538,460
Kansas,20,9826,209
Missouri,29,12949,740
Vermont,50,975,55
Virginia,51,42533,1358
Connecticut,09,41762,3868
Iowa,19,19019,525
Louisiana,22,38907,2766
Ohio,39,34566,2131
Michigan,26,56589,5406
South Dakota,46,4866,59
Arkansas,05,6777,132
Delaware,10,9236,356
Mississippi,28,14790,710
New Mexico,35,7493,344
North Dakota,38,2523,62
Wyoming,56,891,15
Alaska,02,436,8
Maine,23,2226,85
Alabama,01,17031,610
Idaho,16,2804,82
Montana,30,493,17
West Virginia,54,1972,74
