state,fips,cases,deaths
Washington,53,124560,2577
Illinois,17,500015,10577
California,06,985598,18035
Arizona,04,260646,6164
Massachusetts,25,172727,10180
Wisconsin,55,286446,2421
Texas,48,1026570,19298
Nebraska,31,85551,719
Utah,49,134868,661
Oregon,41,51155,738
Florida,12,847813,17178
New York,36,536933,33343
Rhode Island,44,38009,1233
Georgia,13,392246,8457
New Hampshire,33,12699,489
North Carolina,37,295105,4638
New Jersey,34,258453,16440
Colorado,08,135747,2438
Maryland,24,155824,4221
Nevada,32,111323,1853
Tennessee,47,282746,3577
Hawaii,15,16124,220
Indiana,18,217028,4664
Kentucky,21,125332,1655
Minnesota,27,184842,2729
Oklahoma,40,138455,1444
Pennsylvania,42,239724,9098
South Carolina,45,186391,4041
District of Columbia,11,18087,655
Kansas,20,105298,1181
Missouri,29,221874,3241
Vermont,50,2415,59
Virginia,51,193477,3713
Connecticut,09,81463,4698
Iowa,19,159910,1872
Louisiana,22,193372,6048
Ohio,39,254974,5524
Michigan,26,238136,8008
South Dakota,46,56311,537
Arkansas,05,122811,2108
Delaware,10,26908,719
Mississippi,28,127205,3443
New Mexico,35,56289,1130
North Dakota,38,55463,649
Wyoming,56,18010,114
Alaska,02,20185,79
Maine,23,7888,153
Alabama,01,204857,3084
Idaho,16,74713,704
Montana,30,40118,463
West Virginia,54,28805,530
