state,fips,cases,deaths
Washington,53,276333,3776
Illinois,17,1031288,19295
California,06,2729772,30000
Arizona,04,618546,10141
Massachusetts,25,432791,13151
Wisconsin,55,550260,5571
Texas,48,1967859,30599
Nebraska,31,177001,1815
Utah,49,305999,1393
Oregon,41,125683,1607
Florida,12,1477002,22911
New York,36,1135849,39208
Rhode Island,44,97614,1916
Georgia,13,732121,11097
New Hampshire,33,51600,869
North Carolina,37,623503,7609
New Jersey,34,584828,19886
Colorado,08,363019,5279
Maryland,24,306853,6272
Nevada,32,248758,3470
Tennessee,47,641123,7715
Hawaii,15,23300,306
Indiana,18,566670,8985
Kentucky,21,306823,3224
Minnesota,27,436640,5775
Oklahoma,40,331362,2761
Pennsylvania,42,725506,17780
South Carolina,45,354525,5811
District of Columbia,11,31791,817
Kansas,20,245529,3148
Missouri,29,450886,6316
Vermont,50,8967,156
Virginia,51,398856,5383
Connecticut,09,205994,6324
Iowa,19,296682,4138
Louisiana,22,346829,7873
Ohio,39,777065,9627
Michigan,26,560475,14134
South Dakota,46,103318,1585
Arkansas,05,255076,4043
Delaware,10,65273,972
Mississippi,28,239082,5167
New Mexico,35,156157,2751
North Dakota,38,94724,1360
Wyoming,56,46832,489
Alaska,02,49935,215
Maine,23,29298,432
Alabama,01,401900,5334
Idaho,16,149742,1536
Montana,30,86324,1056
West Virginia,54,101212,1582
