state,fips,cases,deaths
Washington,53,96227,2280
Illinois,17,314725,9173
California,06,847384,16425
Arizona,04,223407,5743
Massachusetts,25,136936,9565
Wisconsin,55,149613,1436
Texas,48,821732,16853
Nebraska,31,50059,518
Utah,49,81975,504
Oregon,41,36121,596
Florida,12,726005,15067
New York,36,474829,32859
Rhode Island,44,26045,1127
Georgia,13,332142,7125
New Hampshire,33,8878,448
North Carolina,37,225738,3744
New Jersey,34,212936,16161
Colorado,08,76186,2107
Maryland,24,129919,3979
Nevada,32,83971,1650
Tennessee,47,206265,2676
Hawaii,15,13297,163
Indiana,18,132030,3742
Kentucky,21,79550,1272
Minnesota,27,107975,2160
Oklahoma,40,95564,1085
Pennsylvania,42,172971,8372
South Carolina,45,154755,3514
District of Columbia,11,15765,634
Kansas,20,65296,741
Missouri,29,142732,2360
Vermont,50,1838,58
Virginia,51,155535,3328
Connecticut,09,59748,4527
Iowa,19,96749,1433
Louisiana,22,173149,5609
Ohio,39,164262,4983
Michigan,26,146548,7194
South Dakota,46,26441,272
Arkansas,05,90145,1503
Delaware,10,21682,651
Mississippi,28,102819,3074
New Mexico,35,31756,899
North Dakota,38,25388,314
Wyoming,56,7092,54
Alaska,02,9919,56
Maine,23,5639,142
Alabama,01,161975,2637
Idaho,16,46848,504
Montana,30,16766,197
West Virginia,54,17325,370
