state,fips,cases,deaths
Washington,53,307880,4245
Illinois,17,1111028,20853
California,06,3234462,38221
Arizona,04,734613,12489
Massachusetts,25,506183,14220
Wisconsin,55,584041,6268
Texas,48,2291007,35544
Nebraska,31,189151,1997
Utah,49,338675,1614
Oregon,41,139355,1909
Florida,12,1667755,25672
New York,36,1358964,42273
Rhode Island,44,112396,2126
Georgia,13,855488,13065
New Hampshire,33,63172,994
North Carolina,37,730707,8839
New Jersey,34,671727,21105
Colorado,08,390662,5617
Maryland,24,344839,6963
Nevada,32,272942,4092
Tennessee,47,699570,9078
Hawaii,15,25272,398
Indiana,18,618037,9807
Kentucky,21,354191,3769
Minnesota,27,456558,6174
Oklahoma,40,376424,3323
Pennsylvania,42,818330,20883
South Carolina,45,423667,6578
District of Columbia,11,35700,888
Kansas,20,272303,3625
Missouri,29,485533,7082
Vermont,50,11285,171
Virginia,51,483326,6174
Connecticut,09,244899,6934
Iowa,19,315002,4492
Louisiana,22,388562,8621
Ohio,39,872918,10856
Michigan,26,600857,15294
South Dakota,46,107380,1705
Arkansas,05,287187,4690
Delaware,10,75490,1065
Mississippi,28,266598,5852
New Mexico,35,170296,3173
North Dakota,38,97031,1440
Wyoming,56,51152,596
Alaska,02,53143,251
Maine,23,37708,558
Alabama,01,445909,6896
Idaho,16,160727,1691
Montana,30,92249,1186
West Virginia,54,116978,1928
