state,fips,cases,deaths
Washington,53,45004,1486
Illinois,17,158451,7435
California,06,355497,7368
Arizona,04,131411,2442
Massachusetts,25,112347,8368
Wisconsin,55,42409,835
Texas,48,296478,3590
Nebraska,31,21979,302
Utah,49,31228,233
Oregon,41,13129,249
Florida,12,301802,4520
New York,36,408709,32115
Rhode Island,44,17640,987
Georgia,13,118147,3030
New Hampshire,33,6113,394
North Carolina,37,91573,1598
New Jersey,34,178252,15634
Colorado,08,38240,1745
Maryland,24,75576,3341
Nevada,32,30587,619
Tennessee,47,67515,773
Hawaii,15,1271,21
Indiana,18,54698,2785
Kentucky,21,21148,668
Minnesota,27,43782,1558
Oklahoma,40,22813,432
Pennsylvania,42,102361,7011
South Carolina,45,62245,998
District of Columbia,11,11026,571
Kansas,20,21157,308
Missouri,29,31737,1141
Vermont,50,1318,56
Virginia,51,73527,1992
Connecticut,09,47636,4380
Iowa,19,36536,777
Louisiana,22,84241,3461
Ohio,39,69311,3075
Michigan,26,79081,6333
South Dakota,46,7652,111
Arkansas,05,30297,335
Delaware,10,13050,521
Mississippi,28,38567,1290
New Mexico,35,15841,557
North Dakota,38,4569,92
Wyoming,56,1985,22
Alaska,02,1958,15
Maine,23,3578,114
Alabama,01,59067,1211
Idaho,16,12599,111
Montana,30,2149,34
West Virginia,54,4557,98
