state,fips,cases,deaths
Washington,53,82590,2079
Illinois,17,260949,8522
California,06,757125,14265
Arizona,04,207525,5290
Massachusetts,25,123986,9180
Wisconsin,55,91672,1206
Texas,48,683295,14279
Nebraska,31,37841,449
Utah,49,56789,433
Oregon,41,28888,500
Florida,12,658373,12501
New York,36,447498,32619
Rhode Island,44,22905,1071
Georgia,13,274242,6103
New Hampshire,33,7620,434
North Carolina,37,182934,3050
New Jersey,34,197677,16023
Colorado,08,60881,1991
Maryland,24,115217,3828
Nevada,32,72886,1441
Tennessee,47,167263,1999
Hawaii,15,10567,95
Indiana,18,105703,3420
Kentucky,21,59349,1087
Minnesota,27,82768,1949
Oklahoma,40,67642,888
Pennsylvania,42,147744,7914
South Carolina,45,129046,3028
District of Columbia,11,14493,616
Kansas,20,49393,520
Missouri,29,101285,1784
Vermont,50,1668,58
Virginia,51,131640,2711
Connecticut,09,54326,4480
Iowa,19,73399,1216
Louisiana,22,157109,5202
Ohio,39,135326,4403
Michigan,26,122319,6900
South Dakota,46,16117,177
Arkansas,05,68987,953
Delaware,10,18559,613
Mississippi,28,89175,2670
New Mexico,35,26563,818
North Dakota,38,14687,167
Wyoming,56,4264,42
Alaska,02,6968,40
Maine,23,4792,134
Alabama,01,136703,2333
Idaho,16,35354,415
Montana,30,8817,132
West Virginia,54,12174,263
