state,fips,cases,deaths
Washington,53,356637,5224
Illinois,17,1222043,23304
California,06,3638515,57391
Arizona,04,835056,16695
Massachusetts,25,610481,16803
Wisconsin,55,628634,7225
Texas,48,2750126,47365
Nebraska,31,206470,2243
Utah,49,380844,2058
Oregon,41,161068,2369
Florida,12,1999249,32650
New York,36,1772624,48848
Rhode Island,44,133039,2595
Georgia,13,1017114,17903
New Hampshire,33,79996,1213
North Carolina,37,898510,11833
New Jersey,34,857739,24103
Colorado,08,450349,6142
Maryland,24,398083,8132
Nevada,32,300696,5161
Tennessee,47,784120,11606
Hawaii,15,28678,449
Indiana,18,679529,12922
Kentucky,21,423499,5744
Minnesota,27,502961,6839
Oklahoma,40,434491,4788
Pennsylvania,42,985595,24817
South Carolina,45,538801,8966
District of Columbia,11,43034,1047
Kansas,20,302223,4842
Missouri,29,577715,8813
Vermont,50,17393,217
Virginia,51,602182,10092
Connecticut,09,296691,7832
Iowa,19,345304,5673
Louisiana,22,439737,9988
Ohio,39,997336,18340
Michigan,26,687603,16848
South Dakota,46,115518,1919
Arkansas,05,328273,5529
Delaware,10,91635,1522
Mississippi,28,302316,6945
New Mexico,35,189374,3884
North Dakota,38,101545,1491
Wyoming,56,55581,693
Alaska,02,60683,296
Maine,23,48070,728
Alabama,01,510579,10425
Idaho,16,177292,1944
Montana,30,102900,1410
West Virginia,54,137092,2600
