state,fips,cases,deaths
Washington,53,68095,1822
Illinois,17,202577,7934
California,06,603212,10995
Arizona,04,190850,4385
Massachusetts,25,122423,8790
Wisconsin,55,67781,1029
Texas,48,538805,9879
Nebraska,31,29660,362
Utah,49,45537,358
Oregon,41,22315,387
Florida,12,557129,8912
New York,36,428155,32399
Rhode Island,44,20240,1019
Georgia,13,212009,4440
New Hampshire,33,6921,422
North Carolina,37,141006,2313
New Jersey,34,188433,15893
Colorado,08,52242,1886
Maryland,24,98728,3620
Nevada,32,58812,1030
Tennessee,47,125487,1300
Hawaii,15,4289,39
Indiana,18,79404,3105
Kentucky,21,39306,817
Minnesota,27,63039,1731
Oklahoma,40,46101,638
Pennsylvania,42,126950,7474
South Carolina,45,103909,2186
District of Columbia,11,13024,594
Kansas,20,33087,403
Missouri,29,64933,1417
Vermont,50,1484,58
Virginia,51,103622,2363
Connecticut,09,50782,4450
Iowa,19,50678,964
Louisiana,22,135562,4402
Ohio,39,105426,3755
Michigan,26,99963,6556
South Dakota,46,9897,148
Arkansas,05,51766,582
Delaware,10,15967,593
Mississippi,28,69986,2011
New Mexico,35,22987,697
North Dakota,38,8175,124
Wyoming,56,3119,29
Alaska,02,4748,25
Maine,23,4089,126
Alabama,01,105557,1890
Idaho,16,26814,256
Montana,30,5430,81
West Virginia,54,8151,153
