state,fips,cases,deaths
Washington,53,15134,829
Illinois,17,56055,2464
California,06,52318,2147
Arizona,04,7962,330
Massachusetts,25,64311,3716
Wisconsin,55,7439,327
Texas,48,30342,853
Nebraska,31,4838,72
Utah,49,4829,46
Oregon,41,2579,104
Florida,12,34720,1313
New York,36,313575,23841
Rhode Island,44,8962,279
Georgia,13,26436,1153
New Hampshire,33,2310,81
North Carolina,37,10922,405
New Jersey,34,121190,7538
Colorado,08,15661,818
Maryland,24,23566,1192
Nevada,32,5249,254
Tennessee,47,11781,205
Hawaii,15,610,16
Indiana,18,18941,1175
Kentucky,21,4879,248
Minnesota,27,5730,371
Oklahoma,40,3748,230
Pennsylvania,42,49764,2671
South Carolina,45,6258,256
District of Columbia,11,4658,231
Kansas,20,4510,136
Missouri,29,7840,355
Vermont,50,879,49
Virginia,51,16901,581
Connecticut,09,28764,2339
Iowa,19,7883,170
Louisiana,22,28754,1970
Ohio,39,18743,1002
Michigan,26,42348,3866
South Dakota,46,2525,21
Arkansas,05,3310,64
Delaware,10,4918,159
Mississippi,28,7212,281
New Mexico,35,3513,131
North Dakota,38,1107,23
Wyoming,56,566,7
Alaska,02,362,7
Maine,23,1123,55
Alabama,01,7294,289
Idaho,16,2035,63
Montana,30,452,16
West Virginia,54,1152,47
