state,fips,cases,deaths
Washington,53,357376,5224
Illinois,17,1223884,23329
California,06,3640704,57469
Arizona,04,835765,16733
Massachusetts,25,612857,16832
Wisconsin,55,629167,7241
Texas,48,2752597,47462
Nebraska,31,206685,2243
Utah,49,381311,2060
Oregon,41,161342,2373
Florida,12,2004354,32712
New York,36,1779291,48916
Rhode Island,44,133039,2595
Georgia,13,1018824,17965
New Hampshire,33,80316,1217
North Carolina,37,900319,11848
New Jersey,34,862648,24134
Colorado,08,452174,6148
Maryland,24,399201,8158
Nevada,32,300962,5171
Tennessee,47,784220,11606
Hawaii,15,28763,450
Indiana,18,680420,12926
Kentucky,21,423989,5777
Minnesota,27,504341,6845
Oklahoma,40,434491,4788
Pennsylvania,42,989336,24841
South Carolina,45,540390,8977
District of Columbia,11,43175,1049
Kansas,20,302223,4842
Missouri,29,578260,8816
Vermont,50,17555,219
Virginia,51,603748,10106
Connecticut,09,296691,7832
Iowa,19,345644,5675
Louisiana,22,439737,9988
Ohio,39,998819,18340
Michigan,26,690929,16897
South Dakota,46,115723,1922
Arkansas,05,328547,5533
Delaware,10,91942,1526
Mississippi,28,302677,6955
New Mexico,35,189560,3891
North Dakota,38,101633,1492
Wyoming,56,55581,693
Alaska,02,60683,296
Maine,23,48292,728
Alabama,01,511087,10436
Idaho,16,177501,1944
Montana,30,103042,1415
West Virginia,54,137478,2600
