state,fips,cases,deaths
Washington,53,161207,2825
Illinois,17,686855,12465
California,06,1167149,18982
Arizona,04,311727,6529
Massachusetts,25,214594,10604
Wisconsin,55,392443,3363
Texas,48,1219392,21536
Nebraska,31,120459,1008
Utah,49,183960,834
Oregon,41,68504,871
Florida,12,961668,18253
New York,36,618023,33890
Rhode Island,44,52317,1335
Georgia,13,441737,9054
New Hampshire,33,18776,514
North Carolina,37,348102,5177
New Jersey,34,319734,16886
Colorado,08,212416,2930
Maryland,24,188509,4518
Nevada,32,142951,2077
Tennessee,47,341456,4415
Hawaii,15,17561,233
Indiana,18,315212,5498
Kentucky,21,169822,1975
Minnesota,27,289362,3434
Oklahoma,40,184342,1680
Pennsylvania,42,333571,10162
South Carolina,45,210905,4317
District of Columbia,11,20516,677
Kansas,20,150515,1503
Missouri,29,297374,3908
Vermont,50,3827,64
Virginia,51,226300,4008
Connecticut,09,109152,4926
Iowa,19,221288,2312
Louisiana,22,225638,6350
Ohio,39,382743,6274
Michigan,26,352052,9168
South Dakota,46,76142,849
Arkansas,05,150277,2425
Delaware,10,32995,760
Mississippi,28,145636,3745
New Mexico,35,88102,1451
North Dakota,38,75484,893
Wyoming,56,30761,215
Alaska,02,29386,110
Maine,23,11027,190
Alabama,01,239318,3532
Idaho,16,97007,901
Montana,30,58620,653
West Virginia,54,43050,695
