state,fips,cases,deaths
Washington,53,30443,1277
Illinois,17,138615,6889
California,06,184620,5561
Arizona,04,54767,1354
Massachusetts,25,107210,7873
Wisconsin,55,27849,751
Texas,48,119646,2213
Nebraska,31,17957,255
Utah,49,18035,158
Oregon,41,7115,192
Florida,12,100209,3172
New York,36,393257,30934
Rhode Island,44,16459,903
Georgia,13,62705,2607
New Hampshire,33,5558,339
North Carolina,37,53840,1250
New Jersey,34,169415,12895
Colorado,08,30689,1651
Maryland,24,65202,3074
Nevada,32,13575,490
Tennessee,47,35255,525
Hawaii,15,804,17
Indiana,18,43709,2553
Kentucky,21,14073,549
Minnesota,27,33259,1416
Oklahoma,40,10733,369
Pennsylvania,42,86666,6475
South Carolina,45,25701,659
District of Columbia,11,10058,535
Kansas,20,12576,260
Missouri,29,18733,980
Vermont,50,1163,56
Virginia,51,58465,1620
Connecticut,09,45782,4263
Iowa,19,26217,687
Louisiana,22,50352,3117
Ohio,39,45537,2704
Michigan,26,68144,6101
South Dakota,46,6326,81
Arkansas,05,16083,227
Delaware,10,10820,435
Mississippi,28,22287,978
New Mexico,35,10694,469
North Dakota,38,3319,83
Wyoming,56,1230,20
Alaska,02,869,10
Maine,23,2971,102
Alabama,01,30454,841
Idaho,16,4267,90
Montana,30,734,21
West Virginia,54,2571,90
