state,fips,cases,deaths
Washington,53,419,32
Illinois,17,32,0
California,06,252,4
Arizona,04,9,0
Massachusetts,25,108,0
Wisconsin,55,8,0
Texas,48,41,0
Nebraska,31,24,0
Utah,49,7,0
Oregon,41,30,0
Florida,12,46,2
New York,36,326,0
Rhode Island,44,5,0
Georgia,13,31,1
New Hampshire,33,6,0
North Carolina,37,16,0
New Jersey,34,29,1
Colorado,08,49,1
Maryland,24,13,0
Nevada,32,11,0
Tennessee,47,18,0
Hawaii,15,2,0
Indiana,18,12,0
Kentucky,21,11,0
Minnesota,27,9,0
Oklahoma,40,2,0
Pennsylvania,42,22,0
South Carolina,45,12,0
District of Columbia,11,10,0
Kansas,20,5,1
Missouri,29,2,0
Vermont,50,2,0
Virginia,51,17,0
Connecticut,09,6,0
Iowa,19,16,0
Louisiana,22,14,0
Ohio,39,5,0
Michigan,26,12,0
South Dakota,46,8,1
Arkansas,05,6,0
Delaware,10,4,0
Mississippi,28,1,0
New Mexico,35,6,0
North Dakota,38,1,0
Wyoming,56,1,0
Alaska,02,1,0
Maine,23,1,0
Alabama,01,0,0
Idaho,16,0,0
Montana,30,0,0
West Virginia,54,0,0
