state,fips,cases,deaths
Washington,53,91011,2218
Illinois,17,294673,8901
California,06,817939,15791
Arizona,04,218185,5632
Massachusetts,25,131584,9423
Wisconsin,55,126744,1312
Texas,48,780543,15994
Nebraska,31,45044,493
Utah,49,72136,457
Oregon,41,33297,555
Florida,12,704560,14142
New York,36,462364,32743
Rhode Island,44,24556,1113
Georgia,13,300019,6836
New Hampshire,33,8233,439
North Carolina,37,209384,3511
New Jersey,34,206354,16117
Colorado,08,70458,2058
Maryland,24,124805,3946
Nevada,32,79691,1594
Tennessee,47,191859,2393
Hawaii,15,12436,133
Indiana,18,121327,3612
Kentucky,21,71921,1205
Minnesota,27,98499,2072
Oklahoma,40,86219,1018
Pennsylvania,42,163219,8196
South Carolina,45,147634,3359
District of Columbia,11,15300,626
Kansas,20,59951,650
Missouri,29,128816,2148
Vermont,50,1749,58
Virginia,51,147516,3187
Connecticut,09,57329,4505
Iowa,19,88234,1341
Louisiana,22,166848,5490
Ohio,39,152907,4783
Michigan,26,136899,7073
South Dakota,46,21997,223
Arkansas,05,82755,1350
Delaware,10,20531,635
Mississippi,28,97638,2957
New Mexico,35,29157,875
North Dakota,38,21404,242
Wyoming,56,5821,50
Alaska,02,8602,52
Maine,23,5337,141
Alabama,01,153554,2517
Idaho,16,41854,466
Montana,30,12825,177
West Virginia,54,15692,345
