state,fips,cases,deaths
Washington,53,1844,97
Illinois,17,1047,9
California,06,1851,35
Arizona,04,153,2
Massachusetts,25,646,5
Wisconsin,55,382,4
Texas,48,639,7
Nebraska,31,62,0
Utah,49,182,1
Oregon,41,161,5
Florida,12,1000,13
New York,36,15188,142
Rhode Island,44,83,0
Georgia,13,620,25
New Hampshire,33,78,0
North Carolina,37,269,0
New Jersey,34,1914,20
Colorado,08,591,7
Maryland,24,245,3
Nevada,32,190,2
Tennessee,47,424,2
Hawaii,15,56,0
Indiana,18,204,9
Kentucky,21,103,3
Minnesota,27,171,1
Oklahoma,40,67,2
Pennsylvania,42,504,3
South Carolina,45,194,3
District of Columbia,11,98,1
Kansas,20,66,2
Missouri,29,130,3
Vermont,50,52,2
Virginia,51,219,6
Connecticut,09,327,8
Iowa,19,90,0
Louisiana,22,837,20
Ohio,39,351,3
Michigan,26,1033,9
South Dakota,46,21,1
Arkansas,05,165,0
Delaware,10,56,0
Mississippi,28,207,1
New Mexico,35,65,0
North Dakota,38,30,0
Wyoming,56,26,0
Alaska,02,22,0
Maine,23,89,0
Alabama,01,157,0
Idaho,16,47,0
Montana,30,34,0
West Virginia,54,16,0
