state,fips,cases,deaths
Washington,53,100068,2319
Illinois,17,332124,9335
California,06,867094,16752
Arizona,04,227660,5772
Massachusetts,25,140992,9647
Wisconsin,55,167441,1549
Texas,48,848168,17276
Nebraska,31,54467,536
Utah,49,89018,529
Oregon,41,38175,609
Florida,12,741624,15594
New York,36,482671,32916
Rhode Island,44,27164,1147
Georgia,13,342302,7298
New Hampshire,33,9349,458
North Carolina,37,236812,3882
New Jersey,34,217812,16191
Colorado,08,81205,2186
Maryland,24,133413,4022
Nevada,32,87527,1694
Tennessee,47,217140,2801
Hawaii,15,13834,182
Indiana,18,141670,3836
Kentucky,21,85278,1325
Minnesota,27,115996,2233
Oklahoma,40,102615,1132
Pennsylvania,42,180956,8481
South Carolina,45,159809,3593
District of Columbia,11,16132,638
Kansas,20,70665,838
Missouri,29,154213,2598
Vermont,50,1889,58
Virginia,51,161610,3381
Connecticut,09,61861,4537
Iowa,19,102905,1505
Louisiana,22,176209,5695
Ohio,39,173665,5033
Michigan,26,154409,7270
South Dakota,46,30215,291
Arkansas,05,95246,1634
Delaware,10,22465,660
Mississippi,28,106817,3140
New Mexico,35,34290,921
North Dakota,38,28952,370
Wyoming,56,8177,57
Alaska,02,11103,60
Maine,23,5816,143
Alabama,01,167977,2706
Idaho,16,50534,520
Montana,30,20321,225
West Virginia,54,18818,391
