state,fips,cases,deaths
Washington,53,37468,1360
Illinois,17,148730,7241
California,06,271587,6369
Arizona,04,98126,1829
Massachusetts,25,109974,8183
Wisconsin,55,34750,804
Texas,48,200137,2666
Nebraska,31,19937,285
Utah,49,25005,184
Oregon,41,10237,218
Florida,12,200103,3730
New York,36,401822,31895
Rhode Island,44,16991,960
Georgia,13,89489,2812
New Hampshire,33,5897,381
North Carolina,37,73096,1414
New Jersey,34,175258,15211
Colorado,08,34100,1703
Maryland,24,69957,3243
Nevada,32,22518,537
Tennessee,47,50365,639
Hawaii,15,1005,19
Indiana,18,49203,2693
Kentucky,21,16712,608
Minnesota,27,38173,1508
Oklahoma,40,15928,398
Pennsylvania,42,94403,6797
South Carolina,45,44847,820
District of Columbia,11,10482,559
Kansas,20,16289,287
Missouri,29,24334,1062
Vermont,50,1249,56
Virginia,51,65748,1853
Connecticut,09,46717,4335
Iowa,19,31612,721
Louisiana,22,65334,3288
Ohio,39,57151,2911
Michigan,26,73027,6222
South Dakota,46,7063,97
Arkansas,05,23814,287
Delaware,10,12128,512
Mississippi,28,30900,1111
New Mexico,35,13256,513
North Dakota,38,3825,89
Wyoming,56,1634,20
Alaska,02,1371,14
Maine,23,3415,109
Alabama,01,43953,1007
Idaho,16,7799,94
Montana,30,1212,23
West Virginia,54,3335,95
