state,fips,cases,deaths
Washington,53,4897,209
Illinois,17,4615,71
California,06,6321,132
Arizona,04,930,18
Massachusetts,25,4955,48
Wisconsin,55,1120,17
Texas,48,2722,35
Nebraska,31,138,2
Utah,49,719,2
Oregon,41,549,13
Florida,12,4943,60
New York,36,59783,1180
Rhode Island,44,294,3
Georgia,13,2683,83
New Hampshire,33,258,3
North Carolina,37,1166,6
New Jersey,34,13386,161
Colorado,08,2315,47
Maryland,24,1244,11
Nevada,32,920,15
Tennessee,47,1569,7
Hawaii,15,175,0
Indiana,18,1522,40
Kentucky,21,439,9
Minnesota,27,504,9
Oklahoma,40,429,16
Pennsylvania,42,3441,40
South Carolina,45,775,16
District of Columbia,11,342,5
Kansas,20,333,7
Missouri,29,902,12
Vermont,50,235,12
Virginia,51,889,22
Connecticut,09,1993,34
Iowa,19,336,4
Louisiana,22,3539,153
Ohio,39,1665,30
Michigan,26,5486,132
South Dakota,46,90,1
Arkansas,05,449,6
Delaware,10,232,6
Mississippi,28,759,14
New Mexico,35,237,2
North Dakota,38,97,1
Wyoming,56,88,0
Alaska,02,114,2
Maine,23,253,3
Alabama,01,830,5
Idaho,16,310,6
Montana,30,161,1
West Virginia,54,124,1
