state,fips,cases,deaths
Washington,53,82125,2073
Illinois,17,258573,8480
California,06,753017,14094
Arizona,04,207002,5275
Massachusetts,25,123546,9166
Wisconsin,55,90232,1202
Texas,48,677888,13998
Nebraska,31,37373,440
Utah,49,56182,431
Oregon,41,28661,501
Florida,12,654723,12325
New York,36,446637,32618
Rhode Island,44,22782,1067
Georgia,13,272588,6062
New Hampshire,33,7573,434
North Carolina,37,181335,3016
New Jersey,34,197203,16014
Colorado,08,60576,1988
Maryland,24,114574,3824
Nevada,32,72620,1432
Tennessee,47,165911,1963
Hawaii,15,10397,93
Indiana,18,104429,3410
Kentucky,21,58452,1073
Minnesota,27,82301,1936
Oklahoma,40,66700,876
Pennsylvania,42,146735,7894
South Carolina,45,126592,2975
District of Columbia,11,14412,616
Kansas,20,48443,499
Missouri,29,99677,1773
Vermont,50,1661,58
Virginia,51,130525,2708
Connecticut,09,54093,4478
Iowa,19,72548,1208
Louisiana,22,156354,5161
Ohio,39,134086,4354
Michigan,26,120896,6894
South Dakota,46,15834,177
Arkansas,05,67803,940
Delaware,10,18466,613
Mississippi,28,88322,2656
New Mexico,35,26429,816
North Dakota,38,14446,163
Wyoming,56,4199,42
Alaska,02,6860,39
Maine,23,4760,134
Alabama,01,135565,2301
Idaho,16,35027,407
Montana,30,8694,123
West Virginia,54,12017,257
