state,fips,cases,deaths
Washington,53,9098,430
Illinois,17,15078,464
California,06,19043,506
Arizona,04,2726,80
Massachusetts,25,16790,433
Wisconsin,55,2756,107
Texas,48,9897,195
Nebraska,31,538,14
Utah,49,1860,13
Oregon,41,1239,38
Florida,12,15690,322
New York,36,151271,8138
Rhode Island,44,1450,35
Georgia,13,10204,370
New Hampshire,33,788,18
North Carolina,37,3423,61
New Jersey,34,47437,1504
Colorado,08,5655,192
Maryland,24,5529,124
Nevada,32,2318,80
Tennessee,47,4246,83
Hawaii,15,433,5
Indiana,18,5986,246
Kentucky,21,1393,73
Minnesota,27,1154,39
Oklahoma,40,1523,79
Pennsylvania,42,16414,313
South Carolina,45,2552,63
District of Columbia,11,1440,27
Kansas,20,1055,38
Missouri,29,3327,86
Vermont,50,605,23
Virginia,51,3644,60
Connecticut,09,8781,335
Iowa,19,1145,27
Louisiana,22,17030,652
Ohio,39,5149,193
Michigan,26,20220,959
South Dakota,46,393,6
Arkansas,05,1077,18
Delaware,10,1116,19
Mississippi,28,2003,67
New Mexico,35,865,16
North Dakota,38,251,4
Wyoming,56,230,0
Alaska,02,224,5
Maine,23,537,14
Alabama,01,2498,67
Idaho,16,1232,19
Montana,30,332,6
West Virginia,54,483,4
