state,fips,cases,deaths
Washington,53,12606,696
Illinois,17,35108,1577
California,06,37573,1425
Arizona,04,5459,236
Massachusetts,25,42944,2182
Wisconsin,55,4915,247
Texas,48,21769,571
Nebraska,31,1826,42
Utah,49,3451,34
Oregon,41,2059,78
Florida,12,28301,926
New York,36,261591,19647
Rhode Island,44,5841,181
Georgia,13,20099,837
New Hampshire,33,1588,48
North Carolina,37,7220,242
New Jersey,34,95865,5063
Colorado,08,10878,526
Maryland,24,14842,698
Nevada,32,4081,187
Tennessee,47,7681,169
Hawaii,15,586,12
Indiana,18,12575,764
Kentucky,21,3373,185
Minnesota,27,2721,179
Oklahoma,40,2894,169
Pennsylvania,42,36763,1720
South Carolina,45,4761,140
District of Columbia,11,3206,127
Kansas,20,2291,111
Missouri,29,6137,236
Vermont,50,823,39
Virginia,51,10265,349
Connecticut,09,22469,1544
Iowa,19,3764,90
Louisiana,22,25317,1532
Ohio,39,14117,610
Michigan,26,33973,2813
South Dakota,46,1858,9
Arkansas,05,2392,44
Delaware,10,3200,89
Mississippi,28,4894,193
New Mexico,35,2210,71
North Dakota,38,679,14
Wyoming,56,447,6
Alaska,02,333,7
Maine,23,907,39
Alabama,01,5610,201
Idaho,16,1802,54
Montana,30,439,14
West Virginia,54,939,29
