state,fips,cases,deaths
Washington,53,50746,1531
Illinois,17,165534,7521
California,06,410366,7883
Arizona,04,148730,2918
Massachusetts,25,114033,8450
Wisconsin,55,47893,868
Texas,48,355594,4319
Nebraska,31,23190,313
Utah,49,35089,255
Oregon,41,15257,272
Florida,12,369826,5205
New York,36,412889,32218
Rhode Island,44,17986,996
Georgia,13,135865,3186
New Hampshire,33,6262,400
North Carolina,37,103047,1702
New Jersey,34,179230,15737
Colorado,08,41152,1764
Maryland,24,80111,3402
Nevada,32,37605,680
Tennessee,47,80026,863
Hawaii,15,1396,23
Indiana,18,59344,2846
Kentucky,21,24638,695
Minnesota,27,47497,1588
Oklahoma,40,26326,461
Pennsylvania,42,107460,7094
South Carolina,45,73337,1221
District of Columbia,11,11427,580
Kansas,20,23606,319
Missouri,29,37248,1175
Vermont,50,1366,56
Virginia,51,79371,2048
Connecticut,09,48096,4406
Iowa,19,39721,808
Louisiana,22,96693,3608
Ohio,39,77215,3219
Michigan,26,83184,6385
South Dakota,46,8019,118
Arkansas,05,34655,374
Delaware,10,13746,525
Mississippi,28,45524,1389
New Mexico,35,17517,588
North Dakota,38,5211,98
Wyoming,56,2238,25
Alaska,02,2523,16
Maine,23,3723,118
Alabama,01,70358,1303
Idaho,16,15899,127
Montana,30,2741,40
West Virginia,54,5199,101
