state,fips,cases,deaths
Washington,53,31400,1294
Illinois,17,140025,6986
California,06,195889,5728
Arizona,04,60207,1467
Massachusetts,25,107611,7937
Wisconsin,55,28652,769
Texas,48,131310,2292
Nebraska,31,18220,263
Utah,49,18915,163
Oregon,41,7462,195
Florida,12,109006,3280
New York,36,394430,31001
Rhode Island,44,16606,912
Georgia,13,66290,2658
New Hampshire,33,5598,347
North Carolina,37,56263,1295
New Jersey,34,169892,12995
Colorado,08,31139,1667
Maryland,24,65934,3108
Nevada,32,14460,494
Tennessee,47,36822,548
Hawaii,15,821,17
Indiana,18,44260,2578
Kentucky,21,14522,561
Minnesota,27,33798,1432
Oklahoma,40,11509,372
Pennsylvania,42,87775,6568
South Carolina,45,27897,683
District of Columbia,11,10128,541
Kansas,20,13110,262
Missouri,29,19478,1001
Vermont,50,1184,56
Virginia,51,59514,1661
Connecticut,09,45913,4287
Iowa,19,26897,694
Louisiana,22,52590,3152
Ohio,39,46759,2755
Michigan,26,68711,6118
South Dakota,46,6419,84
Arkansas,05,17375,240
Delaware,10,10889,505
Mississippi,28,23424,1011
New Mexico,35,10990,480
North Dakota,38,3370,86
Wyoming,56,1282,20
Alaska,02,926,10
Maine,23,3017,103
Alabama,01,32064,891
Idaho,16,4650,91
Montana,30,766,21
West Virginia,54,2629,92
