state,fips,cases,deaths
Washington,53,113109,2468
Illinois,17,424860,10091
California,06,938883,17671
Arizona,04,247484,5981
Massachusetts,25,159707,10013
Wisconsin,55,241423,2110
Texas,48,957789,18582
Nebraska,31,71666,661
Utah,49,116510,614
Oregon,41,45419,691
Florida,12,807404,16788
New York,36,514482,33174
Rhode Island,44,32874,1201
Georgia,13,373700,7792
New Hampshire,33,11214,483
North Carolina,37,276706,4405
New Jersey,34,241422,16354
Colorado,08,110640,2312
Maryland,24,146627,4152
Nevada,32,101594,1783
Tennessee,47,257658,3322
Hawaii,15,15287,218
Indiana,18,184589,4364
Kentucky,21,110600,1554
Minnesota,27,150726,2529
Oklahoma,40,124111,1345
Pennsylvania,42,214500,8888
South Carolina,45,178023,3936
District of Columbia,11,17369,646
Kansas,20,86809,1029
Missouri,29,192141,3091
Vermont,50,2196,58
Virginia,51,182392,3655
Connecticut,09,71207,4616
Iowa,19,131097,1733
Louisiana,22,187720,5926
Ohio,39,219000,5303
Michigan,26,197501,7700
South Dakota,46,47324,437
Arkansas,05,113057,1958
Delaware,10,25126,710
Mississippi,28,120500,3348
New Mexico,35,47232,1026
North Dakota,38,45048,536
Wyoming,56,13723,87
Alaska,02,16597,78
Maine,23,6715,147
Alabama,01,193985,2973
Idaho,16,65272,631
Montana,30,33495,378
West Virginia,54,24883,457
