state,fips,cases,deaths
Washington,53,27577,1223
Illinois,17,134247,6543
California,06,155662,5120
Arizona,04,37005,1204
Massachusetts,25,105690,7646
Wisconsin,55,25530,703
Texas,48,91726,2018
Nebraska,31,16860,226
Utah,49,14757,143
Oregon,41,5831,180
Florida,12,77318,2937
New York,36,388719,30645
Rhode Island,44,16093,851
Georgia,13,55505,2457
New Hampshire,33,5345,320
North Carolina,37,45257,1156
New Jersey,34,167103,12676
Colorado,08,29284,1605
Maryland,24,62653,2947
Nevada,32,11316,466
Tennessee,47,30945,477
Hawaii,15,724,17
Indiana,18,41422,2433
Kentucky,21,12863,524
Minnesota,27,30724,1335
Oklahoma,40,8417,359
Pennsylvania,42,83687,6307
South Carolina,45,19381,602
District of Columbia,11,9799,515
Kansas,20,11516,246
Missouri,29,16712,895
Vermont,50,1130,55
Virginia,51,54886,1552
Connecticut,09,45235,4204
Iowa,19,24110,661
Louisiana,22,47284,3018
Ohio,39,41576,2573
Michigan,26,66302,6025
South Dakota,46,5928,75
Arkansas,05,12917,182
Delaware,10,10340,423
Mississippi,28,19799,895
New Mexico,35,9845,440
North Dakota,38,3104,77
Wyoming,56,1079,18
Alaska,02,738,10
Maine,23,2810,101
Alabama,01,26272,774
Idaho,16,3472,89
Montana,30,609,19
West Virginia,54,2322,88
