state,fips,cases,deaths
Washington,53,98265,2292
Illinois,17,325755,9258
California,06,859959,16594
Arizona,04,226072,5759
Massachusetts,25,139663,9617
Wisconsin,55,160655,1488
Texas,48,836807,17073
Nebraska,31,52839,529
Utah,49,86879,524
Oregon,41,37472,600
Florida,12,736016,15411
New York,36,480045,32896
Rhode Island,44,26294,1130
Georgia,13,339577,7259
New Hampshire,33,9208,456
North Carolina,37,233059,3799
New Jersey,34,215885,16175
Colorado,08,79499,2144
Maryland,24,132357,4003
Nevada,32,86433,1670
Tennessee,47,214245,2745
Hawaii,15,13675,168
Indiana,18,138933,3795
Kentucky,21,83074,1300
Minnesota,27,113492,2197
Oklahoma,40,100184,1104
Pennsylvania,42,177844,8444
South Carolina,45,158055,3559
District of Columbia,11,16022,637
Kansas,20,69158,774
Missouri,29,149460,2484
Vermont,50,1876,58
Virginia,51,159570,3361
Connecticut,09,61377,4532
Iowa,19,100451,1481
Louisiana,22,174647,5669
Ohio,39,170179,5005
Michigan,26,151284,7227
South Dakota,46,28925,288
Arkansas,05,93487,1586
Delaware,10,22289,656
Mississippi,28,105228,3101
New Mexico,35,33362,915
North Dakota,38,27742,350
Wyoming,56,7802,54
Alaska,02,10805,56
Maine,23,5752,143
Alabama,01,166076,2665
Idaho,16,48663,511
Montana,30,19205,212
West Virginia,54,18281,385
