state,fips,cases,deaths
Washington,53,285690,3909
Illinois,17,1048784,19619
California,06,2857958,31653
Arizona,04,643683,10689
Massachusetts,25,448447,13359
Wisconsin,55,558020,5679
Texas,48,2042009,31396
Nebraska,31,180160,1870
Utah,49,314817,1449
Oregon,41,129109,1716
Florida,12,1517464,23395
New York,36,1179523,39760
Rhode Island,44,102485,1987
Georgia,13,757993,11435
New Hampshire,33,54125,885
North Carolina,37,643520,7796
New Jersey,34,602629,20166
Colorado,08,368775,5354
Maryland,24,315055,6404
Nevada,32,254043,3596
Tennessee,47,653568,8072
Hawaii,15,23663,309
Indiana,18,577153,9163
Kentucky,21,316673,3324
Minnesota,27,440422,5842
Oklahoma,40,341364,2848
Pennsylvania,42,747245,18458
South Carolina,45,365378,5911
District of Columbia,11,32600,831
Kansas,20,255200,3355
Missouri,29,459428,6538
Vermont,50,9368,158
Virginia,51,412545,5552
Connecticut,09,220576,6536
Iowa,19,301161,4232
Louisiana,22,355835,8022
Ohio,39,799639,9881
Michigan,26,571638,14325
South Dakota,46,104195,1604
Arkansas,05,262020,4186
Delaware,10,67173,994
Mississippi,28,243899,5315
New Mexico,35,159119,2809
North Dakota,38,95142,1364
Wyoming,56,48289,522
Alaska,02,50526,217
Maine,23,31150,453
Alabama,01,410995,5760
Idaho,16,152560,1576
Montana,30,87759,1069
West Virginia,54,104392,1671
