state,fips,cases,deaths
Washington,53,18382,972
Illinois,17,83168,3617
California,06,71150,2902
Arizona,04,11736,562
Massachusetts,25,79332,5141
Wisconsin,55,10781,418
Texas,48,42348,1169
Nebraska,31,8732,102
Utah,49,6454,73
Oregon,41,3359,130
Florida,12,41915,1778
New York,36,343705,27282
Rhode Island,44,11614,444
Georgia,13,33311,1470
New Hampshire,33,3239,142
North Carolina,37,15402,597
New Jersey,34,140743,9508
Colorado,08,20103,1009
Maryland,24,34174,1756
Nevada,32,6311,321
Tennessee,47,15777,264
Hawaii,15,624,17
Indiana,18,25676,1578
Kentucky,21,7003,333
Minnesota,27,12493,614
Oklahoma,40,4731,278
Pennsylvania,42,61407,3924
South Carolina,45,7927,355
District of Columbia,11,6485,336
Kansas,20,7352,178
Missouri,29,10124,528
Vermont,50,927,53
Virginia,51,25800,891
Connecticut,09,34333,3041
Iowa,19,12912,289
Louisiana,22,32116,2347
Ohio,39,25257,1436
Michigan,26,47946,4674
South Dakota,46,3663,39
Arkansas,05,4164,95
Delaware,10,6741,237
Mississippi,28,9908,457
New Mexico,35,5212,219
North Dakota,38,1571,38
Wyoming,56,675,7
Alaska,02,383,8
Maine,23,1477,65
Alabama,01,10464,435
Idaho,16,2294,69
Montana,30,461,16
West Virginia,54,1379,58
