state,fips,cases,deaths
Washington,53,87233,2163
Illinois,17,280511,8741
California,06,795077,15209
Arizona,04,214846,5501
Massachusetts,25,127969,9328
Wisconsin,55,110393,1259
Texas,48,749069,15322
Nebraska,31,41828,473
Utah,49,65058,443
Oregon,41,31323,535
Florida,12,687901,13415
New York,36,455938,32690
Rhode Island,44,24044,1099
Georgia,13,290930,6524
New Hampshire,33,7990,438
North Carolina,37,196258,3320
New Jersey,34,202371,16076
Colorado,08,66552,2034
Maryland,24,121409,3895
Nevada,32,76376,1546
Tennessee,47,182546,2236
Hawaii,15,11653,119
Indiana,18,114864,3520
Kentucky,21,66624,1148
Minnesota,27,91474,2031
Oklahoma,40,79072,962
Pennsylvania,42,156512,8099
South Carolina,45,140789,3243
District of Columbia,11,15021,621
Kansas,20,55237,618
Missouri,29,118574,1974
Vermont,50,1721,58
Virginia,51,142010,3060
Connecticut,09,56160,4496
Iowa,19,81674,1293
Louisiana,22,163253,5386
Ohio,39,145850,4635
Michigan,26,130406,6998
South Dakota,46,19189,202
Arkansas,05,76981,1209
Delaware,10,19761,628
Mississippi,28,94021,2846
New Mexico,35,27790,854
North Dakota,38,18511,199
Wyoming,56,5016,49
Alaska,02,7821,42
Maine,23,5146,140
Alabama,01,146584,2457
Idaho,16,38676,452
Montana,30,10792,163
West Virginia,54,14384,317
