state,fips,cases,deaths
Washington,53,363659,5288
Illinois,17,1241187,23521
California,06,3660973,58900
Arizona,04,839888,16919
Massachusetts,25,629531,17115
Wisconsin,55,634317,7275
Texas,48,2781996,48263
Nebraska,31,208867,2281
Utah,49,384621,2114
Oregon,41,163952,2386
Florida,12,2043997,33177
New York,36,1849190,49537
Rhode Island,44,135775,2608
Georgia,13,1030899,18349
New Hampshire,33,83027,1237
North Carolina,37,911060,12051
New Jersey,34,896650,24389
Colorado,08,460827,6165
Maryland,24,408229,8251
Nevada,32,303081,5236
Tennessee,47,792811,11713
Hawaii,15,29528,459
Indiana,18,687304,13023
Kentucky,21,428419,6062
Minnesota,27,515136,6908
Oklahoma,40,436971,4850
Pennsylvania,42,1016713,25058
South Carolina,45,549199,9122
District of Columbia,11,44175,1056
Kansas,20,303710,4891
Missouri,29,583530,8943
Vermont,50,18820,225
Virginia,51,615366,10198
Connecticut,09,305210,7865
Iowa,19,349714,5725
Louisiana,22,443069,10087
Ohio,39,1011622,18526
Michigan,26,723324,17038
South Dakota,46,117244,1933
Arkansas,05,329929,5595
Delaware,10,94062,1544
Mississippi,28,304616,7001
New Mexico,35,191048,3927
North Dakota,38,102615,1498
Wyoming,56,56046,695
Alaska,02,61744,299
Maine,23,49850,736
Alabama,01,514391,10526
Idaho,16,179511,1957
Montana,30,104184,1436
West Virginia,54,140613,2634
