state,fips,cases,deaths
Washington,53,184079,3065
Illinois,17,781441,14028
California,06,1343145,19876
Arizona,04,361186,6940
Massachusetts,25,252017,10953
Wisconsin,55,437918,3938
Texas,48,1337296,23111
Nebraska,31,139103,1208
Utah,49,212844,939
Oregon,41,83243,1027
Florida,12,1049630,19083
New York,36,700902,34488
Rhode Island,44,62137,1413
Georgia,13,481126,9506
New Hampshire,33,24138,559
North Carolina,37,388760,5547
New Jersey,34,363822,17306
Colorado,08,258124,3415
Maryland,24,212545,4820
Nevada,32,166187,2309
Tennessee,47,388815,4851
Hawaii,15,18484,259
Indiana,18,377790,6207
Kentucky,21,202135,2241
Minnesota,27,345340,3979
Oklahoma,40,213245,1874
Pennsylvania,42,416073,11331
South Carolina,45,229235,4517
District of Columbia,11,22872,695
Kansas,20,171626,1786
Missouri,29,334637,4412
Vermont,50,4894,79
Virginia,51,251173,4197
Connecticut,09,127715,5146
Iowa,19,243385,2682
Louisiana,22,247177,6548
Ohio,39,467432,6947
Michigan,26,425776,10313
South Dakota,46,85304,1091
Arkansas,05,169382,2620
Delaware,10,39096,782
Mississippi,28,163458,3949
New Mexico,35,106856,1738
North Dakota,38,82510,1013
Wyoming,56,35941,257
Alaska,02,36083,136
Maine,23,13127,227
Alabama,01,267589,3877
Idaho,16,109764,1037
Montana,30,67092,734
West Virginia,54,53572,829
