state,fips,cases,deaths
Washington,53,362403,5288
Illinois,17,1236528,23472
California,06,3656693,58603
Arizona,04,838558,16898
Massachusetts,25,624986,17051
Wisconsin,55,633154,7272
Texas,48,2775925,48126
Nebraska,31,208213,2280
Utah,49,383771,2091
Oregon,41,163368,2384
Florida,12,2033171,33115
New York,36,1831605,49363
Rhode Island,44,135775,2608
Georgia,13,1028447,18275
New Hampshire,33,82374,1231
North Carolina,37,911060,12049
New Jersey,34,887479,24358
Colorado,08,458106,6161
Maryland,24,405528,8232
Nevada,32,302642,5226
Tennessee,47,792724,11713
Hawaii,15,29322,456
Indiana,18,685382,13002
Kentucky,21,427650,6041
Minnesota,27,512175,6899
Oklahoma,40,436971,4850
Pennsylvania,42,1010521,25013
South Carolina,45,546670,9092
District of Columbia,11,43825,1055
Kansas,20,303710,4891
Missouri,29,582660,8910
Vermont,50,18498,224
Virginia,51,612062,10154
Connecticut,09,305210,7865
Iowa,19,349055,5716
Louisiana,22,443069,10087
Ohio,39,1008913,18526
Michigan,26,718182,17015
South Dakota,46,116833,1928
Arkansas,05,329695,5583
Delaware,10,93325,1536
Mississippi,28,304210,6998
New Mexico,35,190716,3925
North Dakota,38,102414,1498
Wyoming,56,56046,695
Alaska,02,61744,299
Maine,23,49443,731
Alabama,01,513580,10523
Idaho,16,179313,1957
Montana,30,104107,1435
West Virginia,54,139750,2628
