state,fips,cases,deaths
Washington,53,19514,1016
Illinois,17,94360,4198
California,06,80366,3290
Arizona,04,13937,680
Massachusetts,25,86010,5797
Wisconsin,55,12754,453
Texas,48,48828,1356
Nebraska,31,10348,129
Utah,49,7238,80
Oregon,41,3623,137
Florida,12,45580,1972
New York,36,355037,28168
Rhode Island,44,12674,499
Georgia,13,35954,1584
New Hampshire,33,3596,172
North Carolina,37,18537,679
New Jersey,34,146334,10356
Colorado,08,21909,1215
Maryland,24,38920,1992
Nevada,32,6935,350
Tennessee,47,17391,293
Hawaii,15,630,17
Indiana,18,28419,1751
Kentucky,21,7793,346
Minnesota,27,15677,731
Oklahoma,40,5310,288
Pennsylvania,42,65745,4504
South Carolina,45,8816,385
District of Columbia,11,7123,383
Kansas,20,8066,189
Missouri,29,11069,601
Vermont,50,940,54
Virginia,51,30388,1009
Connecticut,09,37419,3408
Iowa,19,14651,351
Louisiana,22,34498,2491
Ohio,39,27925,1625
Michigan,26,51054,4891
South Dakota,46,3987,44
Arkansas,05,4759,98
Delaware,10,7670,290
Mississippi,28,11296,521
New Mexico,35,5938,265
North Dakota,38,1900,43
Wyoming,56,754,8
Alaska,02,396,8
Maine,23,1687,70
Alabama,01,11771,488
Idaho,16,2421,73
Montana,30,468,16
West Virginia,54,1492,67
