state,fips,cases,deaths
Washington,53,318967,4402
Illinois,17,1133691,21336
California,06,3354428,41858
Arizona,04,766445,13415
Massachusetts,25,528662,14652
Wisconsin,55,594217,6485
Texas,48,2432691,37760
Nebraska,31,192553,2036
Utah,49,348409,1687
Oregon,41,143978,2001
Florida,12,1737632,26821
New York,36,1437045,43524
Rhode Island,44,116191,2186
Georgia,13,893441,14024
New Hampshire,33,66384,1066
North Carolina,37,769034,9477
New Jersey,34,703496,21584
Colorado,08,400383,5747
Maryland,24,356717,7188
Nevada,32,280025,4328
Tennessee,47,717472,9806
Hawaii,15,25932,407
Indiana,18,633043,10054
Kentucky,21,370943,4028
Minnesota,27,463200,6278
Oklahoma,40,392164,3602
Pennsylvania,42,856214,21866
South Carolina,45,447904,7318
District of Columbia,11,37138,921
Kansas,20,279734,3809
Missouri,29,496481,7410
Vermont,50,12196,176
Virginia,51,510380,6517
Connecticut,09,256522,7133
Iowa,19,321274,4919
Louisiana,22,404194,8953
Ohio,39,902736,11339
Michigan,26,612690,15599
South Dakota,46,108431,1779
Arkansas,05,298004,4939
Delaware,10,78696,1108
Mississippi,28,276531,6132
New Mexico,35,174982,3312
North Dakota,38,97823,1447
Wyoming,56,52128,624
Alaska,02,54223,269
Maine,23,39960,618
Alabama,01,462938,7894
Idaho,16,163781,1743
Montana,30,94460,1250
West Virginia,54,121935,2031
