state,fips,cases,deaths
Washington,53,100838,2331
Illinois,17,336211,9392
California,06,870380,16839
Arizona,04,228748,5789
Massachusetts,25,141579,9672
Wisconsin,55,171480,1568
Texas,48,853977,17362
Nebraska,31,55428,546
Utah,49,90488,531
Oregon,41,38536,613
Florida,12,744980,15735
New York,36,484135,32935
Rhode Island,44,27438,1149
Georgia,13,344093,7320
New Hampshire,33,9426,463
North Carolina,37,239338,3899
New Jersey,34,218783,16197
Colorado,08,82443,2187
Maryland,24,134042,4028
Nevada,32,88081,1700
Tennessee,47,219355,2836
Hawaii,15,13922,183
Indiana,18,143617,3864
Kentucky,21,86410,1341
Minnesota,27,117159,2252
Oklahoma,40,103836,1143
Pennsylvania,42,182502,8496
South Carolina,45,161106,3607
District of Columbia,11,16166,638
Kansas,20,70815,838
Missouri,29,156142,2531
Vermont,50,1903,58
Virginia,51,162941,3388
Connecticut,09,62028,4540
Iowa,19,104232,1516
Louisiana,22,176952,5707
Ohio,39,175843,5038
Michigan,26,156926,7304
South Dakota,46,31012,304
Arkansas,05,96524,1645
Delaware,10,22560,661
Mississippi,28,108139,3152
New Mexico,35,34958,922
North Dakota,38,29658,375
Wyoming,56,8375,57
Alaska,02,11268,61
Maine,23,5836,144
Alabama,01,169162,2756
Idaho,16,51471,521
Montana,30,21043,230
West Virginia,54,19082,393
