state,fips,cases,deaths
Washington,53,283363,3869
Illinois,17,1043041,19497
California,06,2816280,31105
Arizona,04,638739,10537
Massachusetts,25,442529,13273
Wisconsin,55,555249,5635
Texas,48,2018685,31017
Nebraska,31,178690,1859
Utah,49,309629,1422
Oregon,41,127791,1669
Florida,12,1503474,23226
New York,36,1164819,39588
Rhode Island,44,101393,1970
Georgia,13,749417,11297
New Hampshire,33,53148,878
North Carolina,37,638330,7687
New Jersey,34,594751,20039
Colorado,08,366385,5326
Maryland,24,312534,6367
Nevada,32,253100,3551
Tennessee,47,649227,7941
Hawaii,15,23570,306
Indiana,18,573505,9104
Kentucky,21,312316,3284
Minnesota,27,438935,5792
Oklahoma,40,337457,2804
Pennsylvania,42,739212,18091
South Carolina,45,359357,5860
District of Columbia,11,32423,825
Kansas,20,250646,3255
Missouri,29,456978,6495
Vermont,50,9247,158
Virginia,51,407947,5477
Connecticut,09,217047,6449
Iowa,19,299254,4222
Louisiana,22,352939,7971
Ohio,39,792938,9802
Michigan,26,568523,14286
South Dakota,46,103743,1585
Arkansas,05,259553,4121
Delaware,10,66446,991
Mississippi,28,241957,5284
New Mexico,35,157974,2796
North Dakota,38,94976,1363
Wyoming,56,48072,522
Alaska,02,50243,216
Maine,23,30326,449
Alabama,01,407848,5573
Idaho,16,151474,1563
Montana,30,87179,1067
West Virginia,54,103203,1634
